tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw
World Table Tennis Championships Dusseldorf 2017,2017-05-29,MA Long,BOBOCICA Mihai,4,0,"11,11,11,11|9,5,5,5",R128,WORLD_CHAMPIONSHIPS,MS,472,Main Draw,MA Long (CHN),BOBOCICA Mihai (ITA)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,YOSHIMURA Maharu/ISHIKAWA Kasumi,FANG Bo/SOLJA Petrissa,4,3,"11,12,11,6,11,11,11|13,14,5,11,5,7,5",SF,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,YOSHIMURA Maharu (JPN) / ISHIKAWA Kasumi (JPN),FANG Bo (KAZ) / SOLJA Petrissa (GER)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,YOSHIMURA Maharu/ISHIKAWA Kasumi,CHEN Chien-An/CHENG I-Ching,4,3,"8,8,11,10,11,11,11|11,11,8,12,4,9,5",F,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,YOSHIMURA Maharu (JPN) / ISHIKAWA Kasumi (JPN),CHEN Chien-An (TPE) / CHENG I-Ching (TPE)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,WU Yue/ZHANG Lily,LEE Zion/YANG Ha Eun,4,1,"11,11,8,11,13|3,4,11,7,11",R64,WORLD_CHAMPIONSHIPS,WD,472,Main Draw,WU Yue (USA) / ZHANG Lily (USA),LEE Zion (KOR) / YANG Ha Eun (KOR)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,LEE Sang Su/YANG Ha Eun,SANCHI Francisco/MOLERO Candela,4,0,"11,11,11,11|1,9,4,9",R64,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,LEE Sang Su (KOR) / YANG Ha Eun (KOR),SANCHI Francisco (ARG) / MOLERO Candela (ARG)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,LEE Sang Su/YANG Ha Eun,PASSARA Pattaratorn/KOMWONG Nanthana,4,0,"11,11,11,11|4,6,6,6",R32,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,LEE Sang Su (KOR) / YANG Ha Eun (KOR),PASSARA Pattaratorn (THA) / KOMWONG Nanthana (THA)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,LEE Sang Su/YANG Ha Eun,NAGY Krisztian/PERGEL Szandra,4,0,"11,11,11,11|2,8,4,5",R16,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,LEE Sang Su (KOR) / YANG Ha Eun (KOR),NAGY Krisztian (HUN) / PERGEL Szandra (HUN)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,YOSHIMURA Maharu/ISHIKAWA Kasumi,LEE Sang Su/YANG Ha Eun,4,1,"13,11,11,8,11|11,3,5,11,6",QF,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,YOSHIMURA Maharu (JPN) / ISHIKAWA Kasumi (JPN),LEE Sang Su (KOR) / YANG Ha Eun (KOR)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,GAO Ning/PANG Xue Jie,ALKHADRAWI Ali/BU SHULAYBI Abdulaziz,4,0,"11,11,11,11|5,6,7,5",R64,WORLD_CHAMPIONSHIPS,MD,472,Main Draw,GAO Ning (SGP) / PANG Xue Jie (SGP),ALKHADRAWI Ali (KSA) / BU SHULAYBI Abdulaziz (KSA)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,CHEN Szu-Yu/CHENG I-Ching,ABDELAZIZ Farah/BSAIBES Maysa,4,0,"11,11,11,11|4,3,3,4",R64,WORLD_CHAMPIONSHIPS,WD,472,Main Draw,CHEN Szu-Yu (TPE) / CHENG I-Ching (TPE),ABDELAZIZ Farah (EGY) / BSAIBES Maysa (LBN)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,CHEN Szu-Yu/CHENG I-Ching,PASKAUSKIENE Ruta/STUCKYTE Egle,4,2,"11,9,11,9,11,12|7,11,4,11,8,10",R32,WORLD_CHAMPIONSHIPS,WD,472,Main Draw,CHEN Szu-Yu (TPE) / CHENG I-Ching (TPE),PASKAUSKIENE Ruta (LTU) / STUCKYTE Egle (LTU)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,CANTERO Jesus/XIAO Maria,KARAKASEVIC Aleksandar/PASKAUSKIENE Ruta,4,2,"11,12,9,11,11,11|3,10,11,7,13,8",R64,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,CANTERO Jesus (ESP) / XIAO Maria (ESP),KARAKASEVIC Aleksandar (SRB) / PASKAUSKIENE Ruta (LTU)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,OLAH Benedek/EERLAND Britt,GLOD Eric/DE NUTTE Sarah,4,1,"11,11,9,11,12|3,9,11,5,10",R64,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,OLAH Benedek (FIN) / EERLAND Britt (NED),GLOD Eric (LUX) / DE NUTTE Sarah (LUX)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,GERELL Par/KALLBERG Anton,LEONG Chee Feng/HAIQAL Muhamad Ashraf,4,0,"11,11,11,11|8,4,2,6",R64,WORLD_CHAMPIONSHIPS,MD,472,Main Draw,GERELL Par (SWE) / KALLBERG Anton (SWE),LEONG Chee Feng (MAS) / HAIQAL Muhamad Ashraf (MAS)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,CHEN Chien-An/CHENG I-Ching,GOMMERS Rajko/VERMAAS Kim,4,0,"11,11,11,11|9,7,5,9",R32,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,CHEN Chien-An (TPE) / CHENG I-Ching (TPE),GOMMERS Rajko (NED) / VERMAAS Kim (NED)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,JANG Woojin/LEE Zion,OLAH Benedek/EERLAND Britt,4,2,"1,4,11,13,11,11|11,11,2,11,9,6",R32,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,JANG Woojin (KOR) / LEE Zion (KOR),OLAH Benedek (FIN) / EERLAND Britt (NED)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,ARUNA Quadri/TORIOLA Segun,ALEXANDROV Teodor/KODJABASHEV Denislav,4,2,"11,9,11,10,11,11|9,11,4,12,7,1",R64,WORLD_CHAMPIONSHIPS,MD,472,Main Draw,ARUNA Quadri (NGR) / TORIOLA Segun (NGR),ALEXANDROV Teodor (BUL) / KODJABASHEV Denislav (BUL)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,FRANZISKA Patrick/GROTH Jonathan,ARUNA Quadri/TORIOLA Segun,4,2,"9,10,12,11,11,11|11,12,10,3,7,8",R32,WORLD_CHAMPIONSHIPS,MD,472,Main Draw,FRANZISKA Patrick (GER) / GROTH Jonathan (DEN),ARUNA Quadri (NGR) / TORIOLA Segun (NGR)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,PASKAUSKIENE Ruta/STUCKYTE Egle,HANFFOU Sarah/OSHONAIKE Olufunke,4,0,"11,11,11,11|3,6,4,5",R64,WORLD_CHAMPIONSHIPS,WD,472,Main Draw,PASKAUSKIENE Ruta (LTU) / STUCKYTE Egle (LTU),HANFFOU Sarah (CMR) / OSHONAIKE Olufunke (NGR)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,CHEN Meng/ZHU Yuling,AKPAN Cecilia/EDEM Offiong,4,0,,R64,WORLD_CHAMPIONSHIPS,WD,472,Main Draw,CHEN Meng (CHN) / ZHU Yuling (MAC),AKPAN Cecilia (NGR) / EDEM Offiong (NGR)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,GOMMERS Rajko/VERMAAS Kim,TORIOLA Segun/OSHONAIKE Olufunke,4,2,"9,11,11,11,10,12|11,6,9,3,12,10",R64,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,GOMMERS Rajko (NED) / VERMAAS Kim (NED),TORIOLA Segun (NGR) / OSHONAIKE Olufunke (NGR)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,DYJAS Jakub/GORAK Daniel,AGUIRRE Marcelo/TORANZOS Alejandro,4,1,"13,6,11,11,11|11,11,8,9,8",R64,WORLD_CHAMPIONSHIPS,MD,472,Main Draw,DYJAS Jakub (POL) / GORAK Daniel (POL),AGUIRRE Marcelo (PAR) / TORANZOS Alejandro (PAR)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,DYJAS Jakub/GORAK Daniel,LIN Yun-Ju/SUN Chia-Hung,4,1,"10,11,11,12,11|12,8,8,10,9",R32,WORLD_CHAMPIONSHIPS,MD,472,Main Draw,DYJAS Jakub (POL) / GORAK Daniel (POL),LIN Yun-Ju (TPE) / SUN Chia-Hung (TPE)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,HO Kwan Kit/WONG Chun Ting,DYJAS Jakub/GORAK Daniel,4,3,"11,8,11,11,9,5,11|5,11,9,8,11,11,6",R16,WORLD_CHAMPIONSHIPS,MD,472,Main Draw,HO Kwan Kit (HKG) / WONG Chun Ting (HKG),DYJAS Jakub (POL) / GORAK Daniel (POL)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,GRZYBOWSKA-FRANC Katarzyna/PARTYKA Natalia,CARDOZO Luisa/NINO Neridee,4,0,"11,11,11,11|4,3,3,5",R64,WORLD_CHAMPIONSHIPS,WD,472,Main Draw,GRZYBOWSKA-FRANC Katarzyna (POL) / PARTYKA Natalia (POL),CARDOZO Luisa (VEN) / NINO Neridee (VEN)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,NG Wing Nam/SOO Wai Yam,GRZYBOWSKA-FRANC Katarzyna/PARTYKA Natalia,4,1,"11,6,11,11,11|7,11,6,3,5",R32,WORLD_CHAMPIONSHIPS,WD,472,Main Draw,NG Wing Nam (HKG) / SOO Wai Yam (HKG),GRZYBOWSKA-FRANC Katarzyna (POL) / PARTYKA Natalia (POL)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,TAZOE Kenta/MAEDA Miyu,DYJAS Jakub/GRZYBOWSKA-FRANC Katarzyna,4,0,"11,11,11,11|4,4,5,7",R64,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,TAZOE Kenta (JPN) / MAEDA Miyu (JPN),DYJAS Jakub (POL) / GRZYBOWSKA-FRANC Katarzyna (POL)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,CHUANG Chih-Yuan/CHEN Szu-Yu,CARVALHO Diogo/OLIVEIRA Leila,4,0,"11,11,11,11|5,5,2,1",R64,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,CHUANG Chih-Yuan (TPE) / CHEN Szu-Yu (TPE),CARVALHO Diogo (POR) / OLIVEIRA Leila (POR)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,JIANG Tianyi/LAM Siu Hang,CHOE Il/PAK Sin Hyok,4,2,"6,13,11,11,11,11|11,15,8,7,4,7",R64,WORLD_CHAMPIONSHIPS,MD,472,Main Draw,JIANG Tianyi (HKG) / LAM Siu Hang (HKG),CHOE Il (PRK) / PAK Sin Hyok (PRK)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,CHOE Il/RI Mi Gyong,AFANADOR Brian/DIAZ Adriana,4,1,"11,3,11,11,11|4,11,2,7,8",R64,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,CHOE Il (PRK) / RI Mi Gyong (PRK),AFANADOR Brian (PUR) / DIAZ Adriana (PUR)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,YOSHIMURA Maharu/ISHIKAWA Kasumi,PAK Sin Hyok/RI Hyon Sim,4,1,"4,11,11,13,11|11,7,8,11,6",R16,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,YOSHIMURA Maharu (JPN) / ISHIKAWA Kasumi (JPN),PAK Sin Hyok (PRK) / RI Hyon Sim (PRK)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,PLETEA Cristian/SZOCS Hunor,CANTERO Jesus/MACHADO Carlos,4,2,"13,13,11,14,8,11|11,15,9,12,11,5",R64,WORLD_CHAMPIONSHIPS,MD,472,Main Draw,PLETEA Cristian (ROU) / SZOCS Hunor (ROU),CANTERO Jesus (ESP) / MACHADO Carlos (ESP)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,FRANZISKA Patrick/GROTH Jonathan,CRISAN Adrian/IONESCU Ovidiu,4,3,"10,4,11,11,11,5,15|12,11,5,8,9,11,13",R64,WORLD_CHAMPIONSHIPS,MD,472,Main Draw,FRANZISKA Patrick (GER) / GROTH Jonathan (DEN),CRISAN Adrian (ROU) / IONESCU Ovidiu (ROU)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,NIWA Koki/YOSHIMURA Maharu,PLETEA Cristian/SZOCS Hunor,4,1,"11,11,12,7,11|8,9,10,11,4",R32,WORLD_CHAMPIONSHIPS,MD,472,Main Draw,NIWA Koki (JPN) / YOSHIMURA Maharu (JPN),PLETEA Cristian (ROU) / SZOCS Hunor (ROU)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,DIACONU Adina/SZOCS Bernadette,FUKUHARA Paula/MOLERO Candela,4,0,"11,11,11,11|4,3,8,7",R64,WORLD_CHAMPIONSHIPS,WD,472,Main Draw,DIACONU Adina (ROU) / SZOCS Bernadette (ROU),FUKUHARA Paula (ARG) / MOLERO Candela (ARG)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,DODEAN Daniela/SAMARA Elizabeta,MUKHERJEE Ayhika/PATKAR Madhurika,4,1,"11,17,10,11,11|5,15,12,5,4",R64,WORLD_CHAMPIONSHIPS,WD,472,Main Draw,DODEAN Daniela (ROU) / SAMARA Elizabeta (ROU),MUKHERJEE Ayhika (IND) / PATKAR Madhurika (IND)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,CHEN Meng/ZHU Yuling,DIACONU Adina/SZOCS Bernadette,4,0,"11,11,11,11|6,5,7,6",R32,WORLD_CHAMPIONSHIPS,WD,472,Main Draw,CHEN Meng (CHN) / ZHU Yuling (MAC),DIACONU Adina (ROU) / SZOCS Bernadette (ROU)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,RI Hyon Sim/RI Mi Gyong,DODEAN Daniela/SAMARA Elizabeta,4,3,"11,4,6,12,11,13,12|6,11,11,10,5,15,10",R32,WORLD_CHAMPIONSHIPS,WD,472,Main Draw,RI Hyon Sim (PRK) / RI Mi Gyong (PRK),DODEAN Daniela (ROU) / SAMARA Elizabeta (ROU)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,SHIBAEV Alexander/SKACHKOV Kirill,JANG Woojin/JEONG Sangeun,4,1,"11,5,11,11,11|6,11,9,8,9",R64,WORLD_CHAMPIONSHIPS,MD,472,Main Draw,SHIBAEV Alexander (RUS) / SKACHKOV Kirill (RUS),JANG Woojin (KOR) / JEONG Sangeun (KOR)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,JEOUNG Youngsik/LEE Sang Su,SHIBAEV Alexander/SKACHKOV Kirill,4,1,"10,11,11,11,11|12,5,5,9,9",QF,WORLD_CHAMPIONSHIPS,MD,472,Main Draw,JEOUNG Youngsik (KOR) / LEE Sang Su (KOR),SHIBAEV Alexander (RUS) / SKACHKOV Kirill (RUS)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,VLASOV Grigory/NOSKOVA Yana,ARUNA Quadri/EDEM Offiong,4,1,"10,11,11,11,11|12,5,5,6,8",R64,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,VLASOV Grigory (RUS) / NOSKOVA Yana (RUS),ARUNA Quadri (NGR) / EDEM Offiong (NGR)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,CHEN Chien-An/CHENG I-Ching,SKACHKOV Kirill/VOROBEVA Olga,4,2,"10,11,11,11,9,11|12,7,8,9,11,8",R64,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,CHEN Chien-An (TPE) / CHENG I-Ching (TPE),SKACHKOV Kirill (RUS) / VOROBEVA Olga (RUS)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,VLASOV Grigory/NOSKOVA Yana,TANVIRIYAVECHAKUL Padasak/SAWETTABUT Suthasini,4,2,"14,9,13,9,11,11|12,11,11,11,9,6",R32,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,VLASOV Grigory (RUS) / NOSKOVA Yana (RUS),TANVIRIYAVECHAKUL Padasak (THA) / SAWETTABUT Suthasini (THA)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,KARLSSON Mattias/EKHOLM Matilda,VLASOV Grigory/NOSKOVA Yana,4,2,"5,11,11,12,10,11|11,7,8,10,12,5",R16,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,KARLSSON Mattias (SWE) / EKHOLM Matilda (SWE),VLASOV Grigory (RUS) / NOSKOVA Yana (RUS)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,JEOUNG Youngsik/LEE Sang Su,GAO Ning/PANG Xue Jie,4,3,"12,8,10,9,11,11,11|10,11,12,11,3,9,6",R16,WORLD_CHAMPIONSHIPS,MD,472,Main Draw,JEOUNG Youngsik (KOR) / LEE Sang Su (KOR),GAO Ning (SGP) / PANG Xue Jie (SGP)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,FENG Tianwei/YU Mengyu,CHEN Szu-Yu/CHENG I-Ching,4,2,"11,6,11,12,8,11|9,11,9,10,11,8",QF,WORLD_CHAMPIONSHIPS,WD,472,Main Draw,FENG Tianwei (SGP) / YU Mengyu (SGP),CHEN Szu-Yu (TPE) / CHENG I-Ching (TPE)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,CHEN Meng/ZHU Yuling,FENG Tianwei/YU Mengyu,4,1,"11,11,6,11,11|6,6,11,8,7",SF,WORLD_CHAMPIONSHIPS,WD,472,Main Draw,CHEN Meng (CHN) / ZHU Yuling (MAC),FENG Tianwei (SGP) / YU Mengyu (SGP)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,PANG Xue Jie/YU Mengyu,LEONG Chee Feng/HO Ying,4,0,"11,11,11,11|7,5,8,5",R64,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,PANG Xue Jie (SGP) / YU Mengyu (SGP),LEONG Chee Feng (MAS) / HO Ying (MAS)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,CHUANG Chih-Yuan/CHEN Szu-Yu,PANG Xue Jie/YU Mengyu,4,3,"11,5,16,11,8,7,11|6,11,14,4,11,11,9",R32,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,CHUANG Chih-Yuan (TPE) / CHEN Szu-Yu (TPE),PANG Xue Jie (SGP) / YU Mengyu (SGP)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,HO Kwan Kit/WONG Chun Ting,KOZUL Deni/ZIBRAT Jan,4,1,"11,8,11,11,11|5,11,5,8,8",R64,WORLD_CHAMPIONSHIPS,MD,472,Main Draw,HO Kwan Kit (HKG) / WONG Chun Ting (HKG),KOZUL Deni (SLO) / ZIBRAT Jan (SLO)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,WONG Chun Ting/DOO Hoi Kem,JORGIC Darko/GALIC Alex,4,2,"11,13,9,11,11,11|8,15,11,5,5,7",R64,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,WONG Chun Ting (HKG) / DOO Hoi Kem (HKG),JORGIC Darko (SLO) / GALIC Alex (SLO)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,LI Jie/LI Qian,LUPULESKU Izabela/TODOROVIC Andrea,4,0,"11,11,12,11|7,8,10,7",R64,WORLD_CHAMPIONSHIPS,WD,472,Main Draw,LI Jie (NED) / LI Qian (POL),LUPULESKU Izabela (SRB) / TODOROVIC Andrea (SRB)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,FENG Tianwei/YU Mengyu,GALIC Alex/MORET Rachel,4,1,"11,12,7,11,11|7,10,11,7,5",R16,WORLD_CHAMPIONSHIPS,WD,472,Main Draw,FENG Tianwei (SGP) / YU Mengyu (SGP),GALIC Alex (SLO) / MORET Rachel (SUI)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,KARLSSON Kristian/KARLSSON Mattias,JORGIC Darko/TOKIC Bojan,4,1,"11,11,5,12,11|9,5,11,10,9",R64,WORLD_CHAMPIONSHIPS,MD,472,Main Draw,KARLSSON Kristian (SWE) / KARLSSON Mattias (SWE),JORGIC Darko (SLO) / TOKIC Bojan (SLO)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,KARLSSON Kristian/KARLSSON Mattias,GERELL Par/KALLBERG Anton,4,1,"11,10,11,11,17|4,12,7,7,15",R32,WORLD_CHAMPIONSHIPS,MD,472,Main Draw,KARLSSON Kristian (SWE) / KARLSSON Mattias (SWE),GERELL Par (SWE) / KALLBERG Anton (SWE)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,NIWA Koki/YOSHIMURA Maharu,KARLSSON Kristian/KARLSSON Mattias,4,3,"8,11,11,7,9,12,11|11,8,9,11,11,10,6",R16,WORLD_CHAMPIONSHIPS,MD,472,Main Draw,NIWA Koki (JPN) / YOSHIMURA Maharu (JPN),KARLSSON Kristian (SWE) / KARLSSON Mattias (SWE)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,FENG Tianwei/YU Mengyu,BERGSTROM Linda/KALLBERG Christina,4,0,"11,11,11,11|9,5,5,8",R64,WORLD_CHAMPIONSHIPS,WD,472,Main Draw,FENG Tianwei (SGP) / YU Mengyu (SGP),BERGSTROM Linda (SWE) / KALLBERG Christina (SWE)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,TANVIRIYAVECHAKUL Padasak/WISUTMAYTHANGKOON Supanut,AFANADOR Brian/GONZALEZ Daniel,4,1,"13,11,11,10,11|11,6,2,12,5",R64,WORLD_CHAMPIONSHIPS,MD,472,Main Draw,TANVIRIYAVECHAKUL Padasak (THA) / WISUTMAYTHANGKOON Supanut (THA),AFANADOR Brian (PUR) / GONZALEZ Daniel (PUR)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,KHETKHUAN Tamolwan/KOMWONG Nanthana,BOGDANOVA Nadezhda/TRIGOLOS Daria,4,3,"10,11,11,12,8,12,11|12,9,1,10,11,14,9",R64,WORLD_CHAMPIONSHIPS,WD,472,Main Draw,KHETKHUAN Tamolwan (THA) / KOMWONG Nanthana (THA),BOGDANOVA Nadezhda (BLR) / TRIGOLOS Daria (BLR)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,FENG Tianwei/YU Mengyu,KHETKHUAN Tamolwan/KOMWONG Nanthana,4,2,"2,11,6,11,11,11|11,6,11,2,6,9",R32,WORLD_CHAMPIONSHIPS,WD,472,Main Draw,FENG Tianwei (SGP) / YU Mengyu (SGP),KHETKHUAN Tamolwan (THA) / KOMWONG Nanthana (THA)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,PASSARA Pattaratorn/KOMWONG Nanthana,JOUTI Eric/GUI Lin,4,1,"11,4,13,11,11|6,11,11,8,6",R64,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,PASSARA Pattaratorn (THA) / KOMWONG Nanthana (THA),JOUTI Eric (BRA) / GUI Lin (BRA)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,CHEN Chien-An/LIAO Cheng-Ting,MADRID Marcos/VILLA Ricardo,4,0,"11,11,11,11|3,8,5,4",R64,WORLD_CHAMPIONSHIPS,MD,472,Main Draw,CHEN Chien-An (TPE) / LIAO Cheng-Ting (TPE),MADRID Marcos (MEX) / VILLA Ricardo (MEX)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,LIN Yun-Ju/SUN Chia-Hung,KONECNY Tomas/POLANSKY Tomas,4,3,"9,5,12,16,6,11,11|11,11,10,14,11,5,5",R64,WORLD_CHAMPIONSHIPS,MD,472,Main Draw,LIN Yun-Ju (TPE) / SUN Chia-Hung (TPE),KONECNY Tomas (CZE) / POLANSKY Tomas (CZE)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,CHEN Chien-An/LIAO Cheng-Ting,TANVIRIYAVECHAKUL Padasak/WISUTMAYTHANGKOON Supanut,4,0,"11,13,11,11|6,11,8,9",R32,WORLD_CHAMPIONSHIPS,MD,472,Main Draw,CHEN Chien-An (TPE) / LIAO Cheng-Ting (TPE),TANVIRIYAVECHAKUL Padasak (THA) / WISUTMAYTHANGKOON Supanut (THA)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,CHEN Chien-An/LIAO Cheng-Ting,MCBEATH David/WALKER Samuel,4,2,"11,11,11,3,13,11|5,5,5,11,15,7",R16,WORLD_CHAMPIONSHIPS,MD,472,Main Draw,CHEN Chien-An (TPE) / LIAO Cheng-Ting (TPE),MCBEATH David (ENG) / WALKER Samuel (ENG)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,CHENG Hsien-Tzu/HUANG Yu-Wen,YAREMCHUK Solomiya/MOTSYK Iryna,4,0,"11,11,11,11|9,9,6,5",R64,WORLD_CHAMPIONSHIPS,WD,472,Main Draw,CHENG Hsien-Tzu (TPE) / HUANG Yu-Wen (TPE),YAREMCHUK Solomiya (UKR) / MOTSYK Iryna (UKR)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,LI Jie/LI Qian,CHENG Hsien-Tzu/HUANG Yu-Wen,4,0,"11,11,12,11|4,6,10,6",R32,WORLD_CHAMPIONSHIPS,WD,472,Main Draw,LI Jie (NED) / LI Qian (POL),CHENG Hsien-Tzu (TPE) / HUANG Yu-Wen (TPE)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,CHEN Chien-An/CHENG I-Ching,WONG Chun Ting/DOO Hoi Kem,4,3,"11,5,11,11,5,5,11|7,11,5,6,11,11,9",SF,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,CHEN Chien-An (TPE) / CHENG I-Ching (TPE),WONG Chun Ting (HKG) / DOO Hoi Kem (HKG)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,JEOUNG Youngsik/LEE Sang Su,GUNDUZ Ibrahim/YIGENLER Abdullah,4,2,"11,11,11,9,9,11|9,9,9,11,11,8",R64,WORLD_CHAMPIONSHIPS,MD,472,Main Draw,JEOUNG Youngsik (KOR) / LEE Sang Su (KOR),GUNDUZ Ibrahim (TUR) / YIGENLER Abdullah (TUR)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,NOSKOVA Yana/TAILAKOVA Mariia,KULAKCEKEN Simay/YILMAZ Ozge,4,3,"8,11,11,8,10,11,11|11,7,5,11,12,8,7",R64,WORLD_CHAMPIONSHIPS,WD,472,Main Draw,NOSKOVA Yana (RUS) / TAILAKOVA Mariia (RUS),KULAKCEKEN Simay (TUR) / YILMAZ Ozge (TUR)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,KONECNY Tomas/MATELOVA Hana,GUNDUZ Ibrahim/YILMAZ Ozge,4,1,"11,11,12,11,11|4,8,14,6,5",R64,WORLD_CHAMPIONSHIPS,XD,472,Main Draw,KONECNY Tomas (CZE) / MATELOVA Hana (CZE),GUNDUZ Ibrahim (TUR) / YILMAZ Ozge (TUR)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,FLORE Tristan/LEBESSON Emmanuel,GERASSIMENKO Kirill/KOU Lei,4,0,"11,11,11,11|4,3,5,0",R64,WORLD_CHAMPIONSHIPS,MD,472,Main Draw,FLORE Tristan (FRA) / LEBESSON Emmanuel (FRA),GERASSIMENKO Kirill (KAZ) / KOU Lei (UKR)
World Table Tennis Championships Dusseldorf 2017,2017-05-29,WU Yue/ZHANG Lily,MATELOVA Hana/TOMANOVSKA Katerina,4,2,"11,10,11,8,11,11|9,12,5,11,2,7",R32,WORLD_CHAMPIONSHIPS,WD,472,Main Draw,WU Yue (USA) / ZHANG Lily (USA),MATELOVA Hana (CZE) / TOMANOVSKA Katerina (CZE)
