tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw
World Table Tennis Championships Shanghai 2005,2005-04-30,DOMANIKU Besart,AMOAH Eric,4,0,,,WORLD_CHAMPIONSHIPS,MS,948,Qualification,DOMANIKU Besart (KOS),AMOAH Eric (GHA)
World Table Tennis Championships Shanghai 2005,2005-04-30,MGOQI Nombulelo,DOMANIKU Besart,4,0,"11,11,11,11|3,2,6,7",QR2,WORLD_CHAMPIONSHIPS,MS,948,Qualification,MGOQI Nombulelo (RSA),DOMANIKU Besart (KOS)
World Table Tennis Championships Shanghai 2005,2005-04-30,MGOQI Nombulelo,AMOAH Eric,4,0,,3,WORLD_CHAMPIONSHIPS,MS,948,Qualification,MGOQI Nombulelo (RSA),AMOAH Eric (GHA)
World Table Tennis Championships Shanghai 2005,2005-04-30,PETURSSON Tryggvi Aki,ALEM Mansor,4,0,,,WORLD_CHAMPIONSHIPS,MS,948,Qualification,PETURSSON Tryggvi Aki (ISL),ALEM Mansor (KSA)
World Table Tennis Championships Shanghai 2005,2005-04-30,ZHUANG David,PETURSSON Tryggvi Aki,4,0,"11,11,11,11|1,2,3,5",QR2,WORLD_CHAMPIONSHIPS,MS,948,Qualification,ZHUANG David (USA),PETURSSON Tryggvi Aki (ISL)
World Table Tennis Championships Shanghai 2005,2005-04-30,ZHUANG David,ALEM Mansor,4,0,,3,WORLD_CHAMPIONSHIPS,MS,948,Qualification,ZHUANG David (USA),ALEM Mansor (KSA)
World Table Tennis Championships Shanghai 2005,2005-04-30,MACHADO Carlos,AL-KANDRI Ali,4,0,,3,WORLD_CHAMPIONSHIPS,MS,948,Qualification,MACHADO Carlos (ESP),AL-KANDRI Ali (KUW)
World Table Tennis Championships Shanghai 2005,2005-04-30,KIM Song Chol,AHMAD Faisal,4,0,"11,11,11,11|7,3,3,9",3,WORLD_CHAMPIONSHIPS,MS,948,Qualification,KIM Song Chol (PRK),AHMAD Faisal (UAE)
World Table Tennis Championships Shanghai 2005,2005-04-30,IGNJATOVIC Sasa,ZOMBO Junior,4,0,,,WORLD_CHAMPIONSHIPS,MS,948,Qualification,IGNJATOVIC Sasa (SLO),ZOMBO Junior (COD)
World Table Tennis Championships Shanghai 2005,2005-04-30,CHAITAT Chaisit,IGNJATOVIC Sasa,4,2,"4,12,11,12,6,11|11,10,9,10,11,8",3,WORLD_CHAMPIONSHIPS,MS,948,Qualification,CHAITAT Chaisit (THA),IGNJATOVIC Sasa (SLO)
World Table Tennis Championships Shanghai 2005,2005-04-30,CHAITAT Chaisit,ZOMBO Junior,4,0,,6,WORLD_CHAMPIONSHIPS,MS,948,Qualification,CHAITAT Chaisit (THA),ZOMBO Junior (COD)
World Table Tennis Championships Shanghai 2005,2005-04-30,SURBEK Dragutin,ZHIOUA Mourad,4,0,,,WORLD_CHAMPIONSHIPS,MS,948,Qualification,SURBEK Dragutin (CRO),ZHIOUA Mourad (TUN)
World Table Tennis Championships Shanghai 2005,2005-04-30,CHALHOUB Youssef,MEDRIKOVA Jana,4,0,"11,11,11,11|4,4,2,8",QR2,WORLD_CHAMPIONSHIPS,MS,948,Qualification,CHALHOUB Youssef (LBN),MEDRIKOVA Jana (SVK)
World Table Tennis Championships Shanghai 2005,2005-04-30,SURBEK Dragutin,CHALHOUB Youssef,4,1,"11,11,9,12,11|7,5,11,10,3",3,WORLD_CHAMPIONSHIPS,MS,948,Qualification,SURBEK Dragutin (CRO),CHALHOUB Youssef (LBN)
World Table Tennis Championships Shanghai 2005,2005-04-30,MEDRIKOVA Jana,ZHIOUA Mourad,4,0,,QR4,WORLD_CHAMPIONSHIPS,MS,948,Qualification,MEDRIKOVA Jana (SVK),ZHIOUA Mourad (TUN)
World Table Tennis Championships Shanghai 2005,2005-04-30,SURBEK Dragutin,MEDRIKOVA Jana,4,0,"11,11,11,11|5,8,2,4",5,WORLD_CHAMPIONSHIPS,MS,948,Qualification,SURBEK Dragutin (CRO),MEDRIKOVA Jana (SVK)
World Table Tennis Championships Shanghai 2005,2005-04-30,CHALHOUB Youssef,ZHIOUA Mourad,4,0,,6,WORLD_CHAMPIONSHIPS,MS,948,Qualification,CHALHOUB Youssef (LBN),ZHIOUA Mourad (TUN)
World Table Tennis Championships Shanghai 2005,2005-04-30,ROY Soumyadeep,CHONG Chit Sheng,4,1,"11,11,7,11,11|3,3,11,5,4",,WORLD_CHAMPIONSHIPS,MS,948,Qualification,ROY Soumyadeep (IND),CHONG Chit Sheng (MAS)
World Table Tennis Championships Shanghai 2005,2005-04-30,RANJANA Chalitha,LKHAGVADORJ Altantulga,4,0,"11,14,11,11|9,12,3,9",QR2,WORLD_CHAMPIONSHIPS,MS,948,Qualification,RANJANA Chalitha (SRI),LKHAGVADORJ Altantulga (MGL)
World Table Tennis Championships Shanghai 2005,2005-04-30,ROY Soumyadeep,RANJANA Chalitha,4,0,"11,11,11,11|5,5,4,4",3,WORLD_CHAMPIONSHIPS,MS,948,Qualification,ROY Soumyadeep (IND),RANJANA Chalitha (SRI)
World Table Tennis Championships Shanghai 2005,2005-04-30,CHONG Chit Sheng,LKHAGVADORJ Altantulga,4,0,"11,11,11,11|5,7,5,6",QR4,WORLD_CHAMPIONSHIPS,MS,948,Qualification,CHONG Chit Sheng (MAS),LKHAGVADORJ Altantulga (MGL)
World Table Tennis Championships Shanghai 2005,2005-04-30,ROY Soumyadeep,LKHAGVADORJ Altantulga,4,0,"11,15,11,11|4,13,7,9",5,WORLD_CHAMPIONSHIPS,MS,948,Qualification,ROY Soumyadeep (IND),LKHAGVADORJ Altantulga (MGL)
World Table Tennis Championships Shanghai 2005,2005-04-30,RANJANA Chalitha,CHONG Chit Sheng,4,0,,6,WORLD_CHAMPIONSHIPS,MS,948,Qualification,RANJANA Chalitha (SRI),CHONG Chit Sheng (MAS)
World Table Tennis Championships Shanghai 2005,2005-04-30,MILICEVIC Srdan,MICHAJLOVA Katharina,4,0,,,WORLD_CHAMPIONSHIPS,MS,948,Qualification,MILICEVIC Srdan (BIH),MICHAJLOVA Katharina (GER)
World Table Tennis Championships Shanghai 2005,2005-04-30,CHAKRABORTY Sourav,ALMAZAN Joselito,4,0,"11,11,11,11|4,7,6,4",QR2,WORLD_CHAMPIONSHIPS,MS,948,Qualification,CHAKRABORTY Sourav (IND),ALMAZAN Joselito (PHI)
World Table Tennis Championships Shanghai 2005,2005-04-30,MILICEVIC Srdan,CHAKRABORTY Sourav,4,0,"11,11,11,11|8,4,7,5",3,WORLD_CHAMPIONSHIPS,MS,948,Qualification,MILICEVIC Srdan (BIH),CHAKRABORTY Sourav (IND)
World Table Tennis Championships Shanghai 2005,2005-04-30,ALMAZAN Joselito,MICHAJLOVA Katharina,4,0,,QR4,WORLD_CHAMPIONSHIPS,MS,948,Qualification,ALMAZAN Joselito (PHI),MICHAJLOVA Katharina (GER)
World Table Tennis Championships Shanghai 2005,2005-04-30,MILICEVIC Srdan,ALMAZAN Joselito,4,0,"14,11,14,11|12,6,12,1",5,WORLD_CHAMPIONSHIPS,MS,948,Qualification,MILICEVIC Srdan (BIH),ALMAZAN Joselito (PHI)
World Table Tennis Championships Shanghai 2005,2005-04-30,CHAKRABORTY Sourav,MICHAJLOVA Katharina,4,0,,6,WORLD_CHAMPIONSHIPS,MS,948,Qualification,CHAKRABORTY Sourav (IND),MICHAJLOVA Katharina (GER)
World Table Tennis Championships Shanghai 2005,2005-04-30,JAKAB Janos,YOUPA Peter,4,0,"11,11,11,11|2,2,7,7",,WORLD_CHAMPIONSHIPS,MS,948,Qualification,JAKAB Janos (HUN),YOUPA Peter (SEY)
World Table Tennis Championships Shanghai 2005,2005-04-30,CHAN YOOK FO Brian,AL-RUMEIHI Mohamed,4,0,,QR2,WORLD_CHAMPIONSHIPS,MS,948,Qualification,CHAN YOOK FO Brian (MRI),AL-RUMEIHI Mohamed (QAT)
World Table Tennis Championships Shanghai 2005,2005-04-30,JAKAB Janos,CHAN YOOK FO Brian,4,0,"11,11,11,11|8,8,3,1",3,WORLD_CHAMPIONSHIPS,MS,948,Qualification,JAKAB Janos (HUN),CHAN YOOK FO Brian (MRI)
World Table Tennis Championships Shanghai 2005,2005-04-30,YOUPA Peter,AL-RUMEIHI Mohamed,4,0,,QR4,WORLD_CHAMPIONSHIPS,MS,948,Qualification,YOUPA Peter (SEY),AL-RUMEIHI Mohamed (QAT)
World Table Tennis Championships Shanghai 2005,2005-04-30,JAKAB Janos,AL-RUMEIHI Mohamed,4,0,,5,WORLD_CHAMPIONSHIPS,MS,948,Qualification,JAKAB Janos (HUN),AL-RUMEIHI Mohamed (QAT)
World Table Tennis Championships Shanghai 2005,2005-04-30,CHAN YOOK FO Brian,YOUPA Peter,4,3,"11,6,3,11,9,11,11|7,11,11,6,11,6,7",6,WORLD_CHAMPIONSHIPS,MS,948,Qualification,CHAN YOOK FO Brian (MRI),YOUPA Peter (SEY)
World Table Tennis Championships Shanghai 2005,2005-04-30,MOSELHY Emad,ISMOILOV Sirojiddin,4,0,,,WORLD_CHAMPIONSHIPS,MS,948,Qualification,MOSELHY Emad (EGY),ISMOILOV Sirojiddin (TJK)
World Table Tennis Championships Shanghai 2005,2005-04-30,CHENG Yinghua,AL-HAMMADI Abdulla,4,0,,QR2,WORLD_CHAMPIONSHIPS,MS,948,Qualification,CHENG Yinghua (USA),AL-HAMMADI Abdulla (QAT)
World Table Tennis Championships Shanghai 2005,2005-04-30,MOSELHY Emad,CHENG Yinghua,4,3,"5,8,12,9,11,11,11|11,11,10,11,7,2,6",3,WORLD_CHAMPIONSHIPS,MS,948,Qualification,MOSELHY Emad (EGY),CHENG Yinghua (USA)
World Table Tennis Championships Shanghai 2005,2005-04-30,MOSELHY Emad,AL-HAMMADI Abdulla,4,0,,5,WORLD_CHAMPIONSHIPS,MS,948,Qualification,MOSELHY Emad (EGY),AL-HAMMADI Abdulla (QAT)
World Table Tennis Championships Shanghai 2005,2005-04-30,CHENG Yinghua,ISMOILOV Sirojiddin,4,0,,6,WORLD_CHAMPIONSHIPS,MS,948,Qualification,CHENG Yinghua (USA),ISMOILOV Sirojiddin (TJK)
World Table Tennis Championships Shanghai 2005,2005-04-30,STEPHENSEN Gudmundur,ISAAC Vincent,4,0,"11,11,11,11|2,3,5,4",,WORLD_CHAMPIONSHIPS,MS,948,Qualification,STEPHENSEN Gudmundur (ISL),ISAAC Vincent (SEY)
World Table Tennis Championships Shanghai 2005,2005-04-30,ALDANA Nelson,DIAZ Sebastian,4,0,"11,11,11,11|7,3,4,4",QR2,WORLD_CHAMPIONSHIPS,MS,948,Qualification,ALDANA Nelson (ESA),DIAZ Sebastian (CHI)
World Table Tennis Championships Shanghai 2005,2005-04-30,STEPHENSEN Gudmundur,DIAZ Sebastian,4,0,"11,11,11,11|4,2,3,4",3,WORLD_CHAMPIONSHIPS,MS,948,Qualification,STEPHENSEN Gudmundur (ISL),DIAZ Sebastian (CHI)
World Table Tennis Championships Shanghai 2005,2005-04-30,ISAAC Vincent,ALDANA Nelson,4,1,"11,11,8,11,12|8,5,11,7,10",QR4,WORLD_CHAMPIONSHIPS,MS,948,Qualification,ISAAC Vincent (SEY),ALDANA Nelson (ESA)
World Table Tennis Championships Shanghai 2005,2005-04-30,STEPHENSEN Gudmundur,ALDANA Nelson,4,0,"11,11,11,11|3,4,2,8",5,WORLD_CHAMPIONSHIPS,MS,948,Qualification,STEPHENSEN Gudmundur (ISL),ALDANA Nelson (ESA)
World Table Tennis Championships Shanghai 2005,2005-04-30,ISAAC Vincent,DIAZ Sebastian,4,0,"11,11,11,11|4,2,6,8",6,WORLD_CHAMPIONSHIPS,MS,948,Qualification,ISAAC Vincent (SEY),DIAZ Sebastian (CHI)
World Table Tennis Championships Shanghai 2005,2005-04-30,LEE Jinkwon,LAM Tong Hou,4,0,"11,11,11,11|1,5,3,2",,WORLD_CHAMPIONSHIPS,MS,948,Qualification,LEE Jinkwon (KOR),LAM Tong Hou (MAC)
World Table Tennis Championships Shanghai 2005,2005-04-30,DIAZ Luis,ADEMAJ Rrahman,4,1,"12,11,12,6,14|10,9,10,11,12",QR2,WORLD_CHAMPIONSHIPS,MS,948,Qualification,DIAZ Luis (VEN),ADEMAJ Rrahman (KOS)
World Table Tennis Championships Shanghai 2005,2005-04-30,LEE Jinkwon,DIAZ Luis,4,0,"11,11,11,11|3,5,3,4",3,WORLD_CHAMPIONSHIPS,MS,948,Qualification,LEE Jinkwon (KOR),DIAZ Luis (VEN)
World Table Tennis Championships Shanghai 2005,2005-04-30,LAM Tong Hou,ADEMAJ Rrahman,4,2,"10,6,11,11,11,11|12,11,5,9,8,9",QR4,WORLD_CHAMPIONSHIPS,MS,948,Qualification,LAM Tong Hou (MAC),ADEMAJ Rrahman (KOS)
World Table Tennis Championships Shanghai 2005,2005-04-30,LEE Jinkwon,ADEMAJ Rrahman,4,0,"11,11,11,11|6,6,6,7",5,WORLD_CHAMPIONSHIPS,MS,948,Qualification,LEE Jinkwon (KOR),ADEMAJ Rrahman (KOS)
World Table Tennis Championships Shanghai 2005,2005-04-30,DIAZ Luis,LAM Tong Hou,4,1,"11,11,12,9,14|8,6,10,11,12",6,WORLD_CHAMPIONSHIPS,MS,948,Qualification,DIAZ Luis (VEN),LAM Tong Hou (MAC)
