tournament,date,player_a,player_b,country_a,country_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,player_x_raw,player_y_raw,result_raw,games_raw,winner_raw,year_raw
2020 ITTF Finals Zhengzhou 2020,2020-11-19,SUH Hyo Won,ISHIKAWA Kasumi,KOR,JPN,4,1,"11,3,11,11,11|8,11,9,5,5",R16,GRAND_SLAM,WS,2266,Main Draw,SUH Hyo Won (KOR),ISHIKAWA Kasumi (JPN),,,1 - 4,8:11 11:3 9:11 5:11 5:11,SUH Hyo Won,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,ISMAILOV Sadi/IVONIN Denis,DEVOS Robin/OOSTWOUDER Ewout,RUS,BEL,3,0,"11,11,11|8,3,7",QR16,OLYMPICS,MD,2245,Qualification,ISMAILOV Sadi (RUS) / IVONIN Denis (RUS),DEVOS Robin (BEL) / OOSTWOUDER Ewout (NED),IVONIN Denis (RUS),OOSTWOUDER Ewout (NED),3 - 0,11:8 11:3 11:7,ISMAILOV Sadi,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,POSCH Lars/TSCHANZ Cedric,PINTO Daniele/ROSSI Carlo,SUI,ITA,3,1,"11,11,4,11|6,9,11,6",QR16,OLYMPICS,MD,2245,Qualification,POSCH Lars (SUI) / TSCHANZ Cedric (SUI),PINTO Daniele (ITA) / ROSSI Carlo (ITA),TSCHANZ Cedric (SUI),ROSSI Carlo (ITA),3 - 1,11:6 11:9 4:11 11:6,POSCH Lars,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,CHEN Alexander/SERDAROGLU David,CNUDDE Florian/DEVOS Laurens,AUT,BEL,3,0,"11,11,11|5,7,9",QR16,OLYMPICS,MD,2245,Qualification,CHEN Alexander (AUT) / SERDAROGLU David (AUT),CNUDDE Florian (BEL) / DEVOS Laurens (BEL),SERDAROGLU David (AUT),DEVOS Laurens (BEL),3 - 0,11:5 11:7 11:9,CHEN Alexander,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,FENG Yi-Hsin/LI Hsin-Yang,REMBERT Bastien/ROLLAND Jules,TPE,FRA,3,2,"7,11,5,11,11|11,5,11,7,9",QR16,OLYMPICS,MD,2245,Qualification,FENG Yi-Hsin (TPE) / LI Hsin-Yang (TPE),REMBERT Bastien (FRA) / ROLLAND Jules (FRA),LI Hsin-Yang (TPE),ROLLAND Jules (FRA),2 - 3,11:7 5:11 11:5 7:11 9:11,FENG Yi-Hsin,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,LEE Chia-Sheng/YANG Heng-Wei,ABIODUN Bode/OMOTAYO Olajide,TPE,NGR,3,0,"11,11,11|9,5,3",QR16,OLYMPICS,MD,2245,Qualification,LEE Chia-Sheng (TPE) / YANG Heng-Wei (TPE),ABIODUN Bode (NGR) / OMOTAYO Olajide (NGR),YANG Heng-Wei (TPE),OMOTAYO Olajide (NGR),3 - 0,11:9 11:5 11:3,LEE Chia-Sheng,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,ARVIDSSON Simon/RANEFUR Elias,CHANDRA Jeet/SURAVAJJULA Snehit,SWE,IND,3,0,"11,11,11|8,5,5",QR16,OLYMPICS,MD,2245,Qualification,ARVIDSSON Simon (SWE) / RANEFUR Elias (SWE),CHANDRA Jeet (IND) / SURAVAJJULA Snehit (IND),RANEFUR Elias (SWE),SURAVAJJULA Snehit (IND),3 - 0,11:8 11:5 11:5,ARVIDSSON Simon,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,MARTINKO Jiri/PUTUNTICA Andrei,KUMAR Nikhil/TIO Nicholas,CZE,USA,3,1,"14,8,11,11|12,11,7,5",QR16,OLYMPICS,MD,2245,Qualification,MARTINKO Jiri (CZE) / PUTUNTICA Andrei (MDA),KUMAR Nikhil (USA) / TIO Nicholas (USA),PUTUNTICA Andrei (MDA),TIO Nicholas (USA),3 - 1,14:12 8:11 11:7 11:5,MARTINKO Jiri,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,BAEK Kwangil/PARK Chan-Hyeok,OSIRO Pedro/WEBER Lionel,KOR,SUI,3,1,"8,11,11,12|11,4,8,10",QR16,OLYMPICS,MD,2245,Qualification,BAEK Kwangil (KOR) / PARK Chan-Hyeok (KOR),OSIRO Pedro (SUI) / WEBER Lionel (SUI),PARK Chan-Hyeok (KOR),WEBER Lionel (SUI),1 - 3,11:8 4:11 8:11 10:12,BAEK Kwangil,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,PISTEJ Lubomir/VARADY Barbora,DEVOS Laurens/LUNG Lisa,SVK,BEL,3,2,"11,12,6,15,11|6,14,11,13,5",R16,OLYMPICS,XD,2245,Main Draw,PISTEJ Lubomir (SVK) / VARADY Barbora (SVK),DEVOS Laurens (BEL) / LUNG Lisa (BEL),VARADY Barbora (SVK),LUNG Lisa (BEL),3 - 2,11:6 12:14 6:11 15:13 11:5,PISTEJ Lubomir,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,LEBESSON Emmanuel/YUAN Jia Nan,KHANIN Aleksandr/TRIGOLOS Daria,FRA,BLR,3,0,"11,11,11|5,5,6",R16,OLYMPICS,XD,2245,Main Draw,LEBESSON Emmanuel (FRA) / YUAN Jia Nan (FRA),KHANIN Aleksandr (BLR) / TRIGOLOS Daria (BLR),YUAN Jia Nan (FRA),TRIGOLOS Daria (BLR),0 - 3,5:11 5:11 6:11,LEBESSON Emmanuel,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,ISHIY Vitor/TAKAHASHI Bruna,LAMADRID Juan/VEGA Paulina,BRA,CHI,3,1,"11,11,6,11|3,9,11,7",R16,OLYMPICS,XD,2245,Main Draw,ISHIY Vitor (BRA) / TAKAHASHI Bruna (BRA),LAMADRID Juan (CHI) / VEGA Paulina (CHI),TAKAHASHI Bruna (BRA),VEGA Paulina (CHI),3 - 1,11:3 11:9 6:11 11:7,ISHIY Vitor,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,KARAKASEVIC Aleksandar/LUPULESKU Izabela,KUMAR Nikhil/WANG Amy,SRB,USA,3,1,"12,11,15,12|10,13,13,10",R16,OLYMPICS,XD,2245,Main Draw,KARAKASEVIC Aleksandar (SRB) / LUPULESKU Izabela (SRB),KUMAR Nikhil (USA) / WANG Amy (USA),LUPULESKU Izabela (SRB),WANG Amy (USA),1 - 3,10:12 13:11 13:15 10:12,KARAKASEVIC Aleksandar,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,TANVIRIYAVECHAKUL Padasak/SAWETTABUT Suthasini,AFANADOR Brian/DIAZ Adriana,THA,PUR,3,1,"6,11,11,11|11,9,8,9",R16,OLYMPICS,XD,2245,Main Draw,TANVIRIYAVECHAKUL Padasak (THA) / SAWETTABUT Suthasini (THA),AFANADOR Brian (PUR) / DIAZ Adriana (PUR),SAWETTABUT Suthasini (THA),DIAZ Adriana (PUR),1 - 3,11:6 9:11 8:11 9:11,TANVIRIYAVECHAKUL Padasak,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,WEBER Lionel/MORET Rachel,GONZALEZ Daniel/DIAZ Melanie,SUI,PUR,3,0,"11,11,14|5,6,12",R16,OLYMPICS,XD,2245,Main Draw,WEBER Lionel (SUI) / MORET Rachel (SUI),GONZALEZ Daniel (PUR) / DIAZ Melanie (PUR),MORET Rachel (SUI),DIAZ Melanie (PUR),3 - 0,11:5 11:6 14:12,WEBER Lionel,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,STOYANOV Niagol/PICCOLIN Giorgia,LILLO Alberto/ZHANG Sofia-Xuan,ITA,ESP,3,0,"11,12,11|6,10,3",R16,OLYMPICS,XD,2245,Main Draw,STOYANOV Niagol (ITA) / PICCOLIN Giorgia (ITA),LILLO Alberto (ESP) / ZHANG Sofia-Xuan (ESP),PICCOLIN Giorgia (ITA),ZHANG Sofia-Xuan (ESP),3 - 0,11:6 12:10 11:3,STOYANOV Niagol,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,FLORE Tristan/GASNIER Laura,KALUZNY Samuel/KUKULKOVA Tatiana,FRA,SVK,3,0,"11,11,11|1,2,6",R16,OLYMPICS,XD,2245,Main Draw,FLORE Tristan (FRA) / GASNIER Laura (FRA),KALUZNY Samuel (SVK) / KUKULKOVA Tatiana (SVK),GASNIER Laura (FRA),KUKULKOVA Tatiana (SVK),0 - 3,1:11 2:11 6:11,FLORE Tristan,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,DIACONU Adina,LUNG Lisa,ROU,BEL,3,0,"11,11,11|7,8,9",QuarterFinal,OLYMPICS,U21WS,2245,Main Draw,LUNG Lisa (BEL),DIACONU Adina (ROU),,,0 - 3,7:11 8:11 9:11,DIACONU Adina,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,SHIOMI Maki,TOFANT Ana,JPN,SLO,3,0,"11,11,11|6,5,8",QuarterFinal,OLYMPICS,U21WS,2245,Main Draw,SHIOMI Maki (JPN),TOFANT Ana (SLO),,,3 - 0,11:6 11:5 11:8,SHIOMI Maki,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,SIDORENKO Vladimir,HIPPLER Tobias,RUS,GER,3,1,"11,11,7,11|8,9,11,8",QuarterFinal,OLYMPICS,U21MS,2245,Main Draw,HIPPLER Tobias (GER),SIDORENKO Vladimir (RUS),,,1 - 3,8:11 9:11 11:7 8:11,SIDORENKO Vladimir,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,KIM Woojin,BURGOS Nicolas,KOR,CHI,3,1,"11,11,8,11|8,7,11,9",QuarterFinal,OLYMPICS,U21MS,2245,Main Draw,BURGOS Nicolas (CHI),KIM Woojin (KOR),,,1 - 3,8:11 7:11 11:8 9:11,KIM Woojin,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,TRIGOLOS Daria,WANG Amy,BLR,USA,3,1,"7,11,11,11|11,5,9,5",QuarterFinal,OLYMPICS,U21WS,2245,Main Draw,TRIGOLOS Daria (BLR),WANG Amy (USA),,,3 - 1,7:11 11:5 11:9 11:5,TRIGOLOS Daria,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,TOGAMI Shunsuke,FENG Yi-Hsin,JPN,TPE,3,1,"11,4,11,13|7,11,4,11",QuarterFinal,OLYMPICS,U21MS,2245,Main Draw,TOGAMI Shunsuke (JPN),FENG Yi-Hsin (TPE),,,3 - 1,11:7 4:11 11:4 13:11,TOGAMI Shunsuke,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,FORT Nolwenn,DRAGOMAN Andreea,FRA,ROU,3,1,"11,9,11,13|7,11,7,11",QuarterFinal,OLYMPICS,U21WS,2245,Main Draw,FORT Nolwenn (FRA),DRAGOMAN Andreea (ROU),,,3 - 1,11:7 9:11 11:7 13:11,FORT Nolwenn,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,KUMAR Nikhil,JARVIS Tom,USA,ENG,3,1,"7,11,11,11|11,9,8,9",QuarterFinal,OLYMPICS,U21MS,2245,Main Draw,KUMAR Nikhil (USA),JARVIS Tom (ENG),,,3 - 1,7:11 11:9 11:8 11:9,KUMAR Nikhil,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,DODEAN Daniela,TAKAHASHI Bruna,ROU,BRA,4,2,"6,11,11,10,11,11|11,4,4,12,4,4",R64,OLYMPICS,WS,2245,Main Draw,DODEAN Daniela (ROU),TAKAHASHI Bruna (BRA),,,4 - 2,6:11 11:4 11:4 10:12 11:4 11:4,DODEAN Daniela,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,ISHIKAWA Kasumi,EDEM Offiong,JPN,NGR,4,0,"11,11,11,11|4,4,1,2",R64,OLYMPICS,WS,2245,Main Draw,ISHIKAWA Kasumi (JPN),EDEM Offiong (NGR),,,4 - 0,11:4 11:4 11:1 11:2,ISHIKAWA Kasumi,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,SAWETTABUT Jinnipa,SHAO Jieni,THA,POR,4,3,"16,11,12,3,8,9,11|14,9,10,11,11,11,9",R64,OLYMPICS,WS,2245,Main Draw,SAWETTABUT Jinnipa (THA),SHAO Jieni (POR),,,4 - 3,16:14 11:9 12:10 3:11 8:11 9:11 11:9,SAWETTABUT Jinnipa,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,YANG Xiaoxin,BERGAND Filippa,MON,SWE,4,0,"11,11,11,11|3,6,9,2",R64,OLYMPICS,WS,2245,Main Draw,BERGAND Filippa (SWE),YANG Xiaoxin (MON),,,0 - 4,3:11 6:11 9:11 2:11,YANG Xiaoxin,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,EERLAND Britt,SINGEORZAN Arina,NED,ROU,4,1,"11,11,8,11,11|7,5,11,8,4",R64,OLYMPICS,WS,2245,Main Draw,EERLAND Britt (NED),SINGEORZAN Arina (ROU),,,4 - 1,11:7 11:5 8:11 11:8 11:4,EERLAND Britt,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,TRIGOLOS Daria,ZHANG Sofia-Xuan,BLR,ESP,4,3,"11,11,6,11,9,9,11|2,6,11,9,11,11,9",R64,OLYMPICS,WS,2245,Main Draw,ZHANG Sofia-Xuan (ESP),TRIGOLOS Daria (BLR),,,3 - 4,2:11 6:11 11:6 9:11 11:9 11:9 9:11,TRIGOLOS Daria,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,BATRA Manika,ORTEGA Daniela,IND,CHI,4,0,"17,11,12,11|15,4,10,6",R64,OLYMPICS,WS,2245,Main Draw,BATRA Manika (IND),ORTEGA Daniela (CHI),,,4 - 0,17:15 11:4 12:10 11:6,BATRA Manika,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,NI Xia Lian,LIN Chia-Hsuan,LUX,TPE,4,1,"10,18,11,13,11|12,16,9,11,6",R64,OLYMPICS,WS,2245,Main Draw,LIN Chia-Hsuan (TPE),NI Xia Lian (LUX),,,1 - 4,12:10 16:18 9:11 11:13 6:11,NI Xia Lian,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,CHEN Szu-Yu,DRAGOMAN Andreea,TPE,ROU,4,1,"9,11,11,11,11|11,8,5,9,7",R64,OLYMPICS,WS,2245,Main Draw,CHEN Szu-Yu (TPE),DRAGOMAN Andreea (ROU),,,4 - 1,9:11 11:8 11:5 11:9 11:7,CHEN Szu-Yu,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,KOMWONG Nanthana,MORET Rachel,THA,SUI,4,2,"11,11,11,11,12,11|8,8,13,8,14,3",R64,OLYMPICS,WS,2245,Main Draw,KOMWONG Nanthana (THA),MORET Rachel (SUI),,,4 - 2,11:8 11:8 11:13 11:8 12:14 11:3,KOMWONG Nanthana,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,DE NUTTE Sarah,ZARIF Audrey,LUX,FRA,4,3,"11,5,11,13,6,12,11|7,11,6,15,11,10,8",R64,OLYMPICS,WS,2245,Main Draw,DE NUTTE Sarah (LUX),ZARIF Audrey (FRA),,,4 - 3,11:7 5:11 11:6 13:15 6:11 12:10 11:8,DE NUTTE Sarah,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,DVORAK Galia,KUKULKOVA Tatiana,ESP,SVK,4,2,"8,11,11,11,8,14|11,7,7,9,11,12",R64,OLYMPICS,WS,2245,Main Draw,DVORAK Galia (ESP),KUKULKOVA Tatiana (SVK),,,4 - 2,8:11 11:7 11:7 11:9 8:11 14:12,DVORAK Galia,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,VIVARELLI Debora,WANG Amy,ITA,USA,4,0,"11,11,11,11|8,8,6,8",R64,OLYMPICS,WS,2245,Main Draw,WANG Amy (USA),VIVARELLI Debora (ITA),,,0 - 4,8:11 8:11 6:11 8:11,VIVARELLI Debora,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,GASNIER Laura,DEGRAEF Margo,FRA,BEL,4,1,"11,10,11,11,11|5,12,6,9,4",R64,OLYMPICS,WS,2245,Main Draw,DEGRAEF Margo (BEL),GASNIER Laura (FRA),,,1 - 4,5:11 12:10 6:11 9:11 4:11,GASNIER Laura,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,OLIVEIRA Leila,MISCHEK-COLUCCI Karoline,POR,AUT,4,1,"9,11,11,11,11|11,9,8,6,5",R64,OLYMPICS,WS,2245,Main Draw,OLIVEIRA Leila (POR),MISCHEK-COLUCCI Karoline (AUT),,,4 - 1,9:11 11:9 11:8 11:6 11:5,OLIVEIRA Leila,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,KATO Miyu,TAILAKOVA Mariia,JPN,RUS,4,0,"11,11,12,14|6,4,10,12",R64,OLYMPICS,WS,2245,Main Draw,TAILAKOVA Mariia (RUS),KATO Miyu (JPN),,,0 - 4,6:11 4:11 10:12 12:14,KATO Miyu,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,AKULA Sreeja,DIAZ Adriana,IND,PUR,4,3,"11,8,8,11,6,11,11|9,11,11,6,11,9,8",R64,OLYMPICS,WS,2245,Main Draw,DIAZ Adriana (PUR),AKULA Sreeja (IND),,,3 - 4,9:11 11:8 11:8 6:11 11:6 9:11 8:11,AKULA Sreeja,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,MIKHAILOVA Polina,MUKHERJEE Sutirtha,RUS,IND,4,0,"11,11,11,11|5,5,6,7",R64,OLYMPICS,WS,2245,Main Draw,MIKHAILOVA Polina (RUS),MUKHERJEE Sutirtha (IND),,,4 - 0,11:5 11:5 11:6 11:7,MIKHAILOVA Polina,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,PICCOLIN Giorgia,LOEUILLETTE Stephanie,ITA,FRA,4,3,"7,11,9,12,8,11,11|11,9,11,10,11,6,8",R64,OLYMPICS,WS,2245,Main Draw,LOEUILLETTE Stephanie (FRA),PICCOLIN Giorgia (ITA),,,3 - 4,11:7 9:11 11:9 10:12 11:8 6:11 8:11,PICCOLIN Giorgia,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,CHENG Hsien-Tzu,VERMAAS Kim,TPE,NED,4,3,"9,11,5,11,8,11,11|11,9,11,7,11,8,5",R64,OLYMPICS,WS,2245,Main Draw,VERMAAS Kim (NED),CHENG Hsien-Tzu (TPE),,,3 - 4,11:9 9:11 11:5 7:11 11:8 8:11 5:11,CHENG Hsien-Tzu,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,VARADY Barbora,CODINA Ana,SVK,ARG,4,0,"11,11,11,11|4,5,9,4",R64,OLYMPICS,WS,2245,Main Draw,VARADY Barbora (SVK),CODINA Ana (ARG),,,4 - 0,11:4 11:5 11:9 11:4,VARADY Barbora,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,VOROBEVA Olga,VEGA Paulina,RUS,CHI,4,1,"11,11,11,13,11|9,5,9,15,4",R64,OLYMPICS,WS,2245,Main Draw,VOROBEVA Olga (RUS),VEGA Paulina (CHI),,,4 - 1,11:9 11:5 11:9 13:15 11:4,VOROBEVA Olga,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,XIAO Maria,KUMAHARA Luca,ESP,BRA,4,0,"11,11,11,11|9,4,3,2",R64,OLYMPICS,WS,2245,Main Draw,XIAO Maria (ESP),KUMAHARA Luca (BRA),,,4 - 0,11:9 11:4 11:3 11:2,XIAO Maria,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,PARANANG Orawan,TOLIOU Aikaterini,THA,GRE,4,0,"12,11,11,11|10,9,8,8",R64,OLYMPICS,WS,2245,Main Draw,TOLIOU Aikaterini (GRE),PARANANG Orawan (THA),,,0 - 4,10:12 9:11 8:11 8:11,PARANANG Orawan,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,BOGDANOVA Nadezhda,PATKAR Madhurika,BLR,IND,4,0,"11,11,12,11|9,7,10,7",R64,OLYMPICS,WS,2245,Main Draw,PATKAR Madhurika (IND),BOGDANOVA Nadezhda (BLR),,,0 - 4,9:11 7:11 10:12 7:11,BOGDANOVA Nadezhda,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,HASHIMOTO Honoka,DIACONU Adina,JPN,ROU,4,1,"2,11,11,11,12|11,8,3,4,10",R64,OLYMPICS,WS,2245,Main Draw,DIACONU Adina (ROU),HASHIMOTO Honoka (JPN),,,1 - 4,11:2 8:11 3:11 4:11 10:12,HASHIMOTO Honoka,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,NOSKOVA Yana,YAMADA Jessica,RUS,BRA,4,2,"11,9,6,11,11,11|6,11,11,4,8,3",R64,OLYMPICS,WS,2245,Main Draw,NOSKOVA Yana (RUS),YAMADA Jessica (BRA),,,4 - 2,11:6 9:11 6:11 11:4 11:8 11:3,NOSKOVA Yana,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,SHIBATA Saki,LUPULESKU Izabela,JPN,SRB,4,0,"11,11,11,11|5,8,3,7",R64,OLYMPICS,WS,2245,Main Draw,SHIBATA Saki (JPN),LUPULESKU Izabela (SRB),,,4 - 0,11:5 11:8 11:3 11:7,SHIBATA Saki,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,SHAN Xiaona,LUNG Lisa,GER,BEL,4,0,"11,11,11,11|4,5,4,6",R64,OLYMPICS,WS,2245,Main Draw,SHAN Xiaona (GER),LUNG Lisa (BEL),,,4 - 0,11:4 11:5 11:4 11:6,SHAN Xiaona,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,HUANG Hsin,DIAZ Melanie,TPE,PUR,4,0,"11,11,11,11|9,6,7,3",R64,OLYMPICS,WS,2245,Main Draw,DIAZ Melanie (PUR),HUANG Hsin (TPE),,,0 - 4,9:11 6:11 7:11 3:11,HUANG Hsin,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,SAWETTABUT Suthasini,YUAN Jia Nan,THA,FRA,4,0,"11,11,11,11|7,8,8,9",R64,OLYMPICS,WS,2245,Main Draw,YUAN Jia Nan (FRA),SAWETTABUT Suthasini (THA),,,0 - 4,7:11 8:11 8:11 9:11,SAWETTABUT Suthasini,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,SATO Hitomi,SHCHERBATYKH Valeriia,JPN,RUS,4,0,"11,11,11,11|9,8,2,4",R64,OLYMPICS,WS,2245,Main Draw,SHCHERBATYKH Valeriia (RUS),SATO Hitomi (JPN),,,0 - 4,9:11 8:11 2:11 4:11,SATO Hitomi,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,ASSAR Omar,THAKKAR Manav,EGY,IND,4,2,"9,9,11,11,16,11|11,11,9,5,14,5",R64,OLYMPICS,MS,2245,Main Draw,ASSAR Omar (EGY),THAKKAR Manav (IND),,,4 - 2,9:11 9:11 11:9 11:5 16:14 11:5,ASSAR Omar,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,PARK Chan-Hyeok,WISUTMAYTHANGKOON Supanut,KOR,THA,4,0,"11,11,11,11|6,8,6,4",R64,OLYMPICS,MS,2245,Main Draw,PARK Chan-Hyeok (KOR),WISUTMAYTHANGKOON Supanut (THA),,,4 - 0,11:6 11:8 11:6 11:4,PARK Chan-Hyeok,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,APOLONIA Tiago,RANEFUR Elias,POR,SWE,4,1,"11,11,9,11,11|3,7,11,6,4",R64,OLYMPICS,MS,2245,Main Draw,RANEFUR Elias (SWE),APOLONIA Tiago (POR),,,1 - 4,3:11 7:11 11:9 6:11 4:11,APOLONIA Tiago,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,ZHMUDENKO Yaroslav,CIFUENTES Horacio,UKR,ARG,4,3,"7,12,11,7,11,8,12|11,10,8,11,8,11,10",R64,OLYMPICS,MS,2245,Main Draw,ZHMUDENKO Yaroslav (UKR),CIFUENTES Horacio (ARG),,,4 - 3,7:11 12:10 11:8 7:11 11:8 8:11 12:10,ZHMUDENKO Yaroslav,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,MONTEIRO Joao,MCBEATH David,POR,ENG,4,2,"11,11,11,6,8,11|7,3,3,11,11,3",R64,OLYMPICS,MS,2245,Main Draw,MONTEIRO Joao (POR),MCBEATH David (ENG),,,4 - 2,11:7 11:3 11:3 6:11 8:11 11:3,MONTEIRO Joao,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,DEVOS Robin,IVONIN Denis,BEL,RUS,4,1,"7,11,11,11,13|11,8,4,6,11",R64,OLYMPICS,MS,2245,Main Draw,IVONIN Denis (RUS),DEVOS Robin (BEL),,,1 - 4,11:7 8:11 4:11 6:11 11:13,DEVOS Robin,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,LEVENKO Andreas,OMOTAYO Olajide,AUT,NGR,4,1,"11,11,11,8,11|7,7,6,11,5",R64,OLYMPICS,MS,2245,Main Draw,LEVENKO Andreas (AUT),OMOTAYO Olajide (NGR),,,4 - 1,11:7 11:7 11:6 8:11 11:5,LEVENKO Andreas,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,FLORE Tristan,BENTANCOR Martin,FRA,ARG,4,0,"11,11,11,11|5,5,8,3",R64,OLYMPICS,MS,2245,Main Draw,FLORE Tristan (FRA),BENTANCOR Martin (ARG),,,4 - 0,11:5 11:5 11:8 11:3,FLORE Tristan,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,UDA Yukiya,PLATONOV Pavel,JPN,BLR,4,0,"11,11,11,11|9,5,8,9",R64,OLYMPICS,MS,2245,Main Draw,UDA Yukiya (JPN),PLATONOV Pavel (BLR),,,4 - 0,11:9 11:5 11:8 11:9,UDA Yukiya,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,ISMAILOV Sadi,DIAW Ibrahima,RUS,DEN,4,1,"11,11,4,11,11|9,9,11,8,7",R64,OLYMPICS,MS,2245,Main Draw,ISMAILOV Sadi (RUS),DIAW Ibrahima (DEN),,,4 - 1,11:9 11:9 4:11 11:8 11:7,ISMAILOV Sadi,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,PRYSHCHEPA Ievgen,MADRID Marcos,UKR,MEX,4,0,"11,11,11,11|8,8,4,9",R64,OLYMPICS,MS,2245,Main Draw,MADRID Marcos (MEX),PRYSHCHEPA Ievgen (UKR),,,0 - 4,8:11 8:11 4:11 9:11,PRYSHCHEPA Ievgen,2020
ITTF Challenge Plus Portugal Open Lisbon 2020,2020-02-12,GERALDO Joao,KHANIN Aleksandr,POR,BLR,4,2,"9,11,7,15,11,12|11,6,11,13,9,10",R64,OLYMPICS,MS,2245,Main Draw,GERALDO Joao (POR),KHANIN Aleksandr (BLR),,,4 - 2,9:11 11:6 7:11 15:13 11:9 12:10,GERALDO Joao,2020
