tournament,date,player_a,player_b,country_a,country_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,player_x_raw,player_y_raw,result_raw,games_raw,winner_raw,year_raw
South East Asian Games Singapore 2015,2015-06-01,GAO Ning,LEONG Chee Feng,SGP,MAS,3,0,"11,11,11|6,7,5",,OTHER,MT,232,Qualification,GAO Ning (SGP),LEONG Chee Feng (MAS),,,3 - 0,11:6 11:7 11:5,GAO Ning,2015
South East Asian Games Singapore 2015,2015-06-01,YANG Zi,IBRAHIM Muhd Shakirin,SGP,MAS,3,0,"11,11,11|8,6,7",,OTHER,MT,232,Qualification,YANG Zi (SGP),IBRAHIM Muhd Shakirin (MAS),,,3 - 0,11:8 11:6 11:7,YANG Zi,2015
South East Asian Games Singapore 2015,2015-06-01,LI Hu,HAIQAL Muhamad Ashraf,SGP,MAS,3,0,"11,11,11|8,7,4",,OTHER,MT,232,Qualification,LI Hu (SGP),HAIQAL Muhamad Ashraf (MAS),,,3 - 0,11:8 11:7 11:4,LI Hu,2015
South East Asian Games Singapore 2015,2015-06-01,KONGPHET Phinith,LATT Thet Ko Ko,LAO,MYA,3,0,"11,11,11|5,8,9",,OTHER,MT,232,Qualification,LATT Thet Ko Ko (MYA),KONGPHET Phinith (LAO),,,0 - 3,5:11 8:11 9:11,KONGPHET Phinith,2015
South East Asian Games Singapore 2015,2015-06-01,PHATHAPHONE Thavisack,TUN Myo Min,LAO,MYA,3,1,"11,11,8,16|8,6,11,14",,OTHER,MT,232,Qualification,TUN Myo Min (MYA),PHATHAPHONE Thavisack (LAO),,,1 - 3,8:11 6:11 11:8 14:16,PHATHAPHONE Thavisack,2015
South East Asian Games Singapore 2015,2015-06-01,NAING Htoo Htoo,OLIYAVONG Phonepaseud,MYA,LAO,3,0,"11,11,11|7,6,7",,OTHER,MT,232,Qualification,NAING Htoo Htoo (MYA),OLIYAVONG Phonepaseud (LAO),,,3 - 0,11:7 11:6 11:7,NAING Htoo Htoo,2015
South East Asian Games Singapore 2015,2015-06-01,PHATHAPHONE Thavisack,LATT Thet Ko Ko,LAO,MYA,3,2,"11,11,9,7,11|2,9,11,11,6",,OTHER,MT,232,Qualification,LATT Thet Ko Ko (MYA),PHATHAPHONE Thavisack (LAO),,,2 - 3,2:11 9:11 11:9 11:7 6:11,PHATHAPHONE Thavisack,2015
South East Asian Games Singapore 2015,2015-06-01,YANG Zi,LATT Thet Ko Ko,SGP,MYA,3,0,"11,11,11|5,4,6",,OTHER,MT,232,Qualification,YANG Zi (SGP),LATT Thet Ko Ko (MYA),,,3 - 0,11:5 11:4 11:6,YANG Zi,2015
South East Asian Games Singapore 2015,2015-06-01,CHEN Feng,TUN Myo Min,SGP,MYA,3,0,"11,11,11|2,2,7",,OTHER,MT,232,Qualification,CHEN Feng (SGP),TUN Myo Min (MYA),,,3 - 0,11:2 11:2 11:7,CHEN Feng,2015
South East Asian Games Singapore 2015,2015-06-01,GAO Ning,NAING Htoo Htoo,SGP,MYA,3,0,"11,11,11|3,8,5",,OTHER,MT,232,Qualification,GAO Ning (SGP),NAING Htoo Htoo (MYA),,,3 - 0,11:3 11:8 11:5,GAO Ning,2015
South East Asian Games Singapore 2015,2015-06-01,LEONG Chee Feng,PHATHAPHONE Thavisack,MAS,LAO,3,2,"11,10,11,7,11|3,12,4,11,1",,OTHER,MT,232,Qualification,LEONG Chee Feng (MAS),PHATHAPHONE Thavisack (LAO),,,3 - 2,11:3 10:12 11:4 7:11 11:1,LEONG Chee Feng,2015
South East Asian Games Singapore 2015,2015-06-01,HAIQAL Muhamad Ashraf,OLIYAVONG Phonepaseud,MAS,LAO,3,0,"11,11,11|2,7,6",,OTHER,MT,232,Qualification,HAIQAL Muhamad Ashraf (MAS),OLIYAVONG Phonepaseud (LAO),,,3 - 0,11:2 11:7 11:6,HAIQAL Muhamad Ashraf,2015
South East Asian Games Singapore 2015,2015-06-01,SANTOSO Ficky,WONGSIRI Nikom,INA,THA,3,1,"9,11,11,11|11,6,6,7",,OTHER,MT,232,Qualification,SANTOSO Ficky (INA),WONGSIRI Nikom (THA),,,3 - 1,9:11 11:6 11:6 11:7,SANTOSO Ficky,2015
South East Asian Games Singapore 2015,2015-06-01,TANVIRIYAVECHAKUL Padasak,MAULANA Gilang,THA,INA,3,1,"11,12,2,11|8,10,11,3",,OTHER,MT,232,Qualification,MAULANA Gilang (INA),TANVIRIYAVECHAKUL Padasak (THA),,,1 - 3,8:11 10:12 11:2 3:11,TANVIRIYAVECHAKUL Padasak,2015
South East Asian Games Singapore 2015,2015-06-01,HARURI Dahlan,UDOMSILP Chanakarn,INA,THA,3,1,"12,13,9,12|10,11,11,10",,OTHER,MT,232,Qualification,HARURI Dahlan (INA),UDOMSILP Chanakarn (THA),,,3 - 1,12:10 13:11 9:11 12:10,HARURI Dahlan,2015
South East Asian Games Singapore 2015,2015-06-01,TANVIRIYAVECHAKUL Padasak,SANTOSO Ficky,THA,INA,3,1,"11,5,11,11|6,11,6,8",,OTHER,MT,232,Qualification,SANTOSO Ficky (INA),TANVIRIYAVECHAKUL Padasak (THA),,,1 - 3,6:11 11:5 6:11 8:11,TANVIRIYAVECHAKUL Padasak,2015
South East Asian Games Singapore 2015,2015-06-01,MAULANA Gilang,WONGSIRI Nikom,INA,THA,3,2,"13,11,16,8,11|11,7,18,11,8",,OTHER,MT,232,Qualification,MAULANA Gilang (INA),WONGSIRI Nikom (THA),,,3 - 2,13:11 11:7 16:18 8:11 11:8,MAULANA Gilang,2015
South East Asian Games Singapore 2015,2015-06-01,LIM Sok Long,JACOLO Ryan Rodney,CAM,PHI,3,0,"11,11,11|7,3,8",,OTHER,MT,232,Qualification,LIM Sok Long (CAM),JACOLO Ryan Rodney (PHI),,,3 - 0,11:7 11:3 11:8,LIM Sok Long,2015
South East Asian Games Singapore 2015,2015-06-01,GONZALES Richard,OEUNG Sroy Huor,PHI,CAM,3,0,"11,11,11|9,8,6",,OTHER,MT,232,Qualification,OEUNG Sroy Huor (CAM),GONZALES Richard (PHI),,,0 - 3,9:11 8:11 6:11,GONZALES Richard,2015
South East Asian Games Singapore 2015,2015-06-01,VALLE Rodel,NAY Saravey,PHI,CAM,3,2,"12,4,11,11,11|14,11,3,9,4",,OTHER,MT,232,Qualification,NAY Saravey (CAM),VALLE Rodel (PHI),,,2 - 3,14:12 11:4 3:11 9:11 4:11,VALLE Rodel,2015
South East Asian Games Singapore 2015,2015-06-01,GONZALES Richard,LIM Sok Long,PHI,CAM,3,0,"11,11,11|7,9,6",,OTHER,MT,232,Qualification,LIM Sok Long (CAM),GONZALES Richard (PHI),,,0 - 3,7:11 9:11 6:11,GONZALES Richard,2015
South East Asian Games Singapore 2015,2015-06-01,TANVIRIYAVECHAKUL Padasak,NGUYEN Anh Tu,THA,VIE,3,1,"12,9,11,11|10,11,9,9",,OTHER,MT,232,Qualification,TANVIRIYAVECHAKUL Padasak (THA),NGUYEN Anh Tu (VIE),,,3 - 1,12:10 9:11 11:9 11:9,TANVIRIYAVECHAKUL Padasak,2015
South East Asian Games Singapore 2015,2015-06-01,TRAN Tuan Quynh,WONGSIRI Nikom,VIE,THA,3,0,"11,11,11|9,2,5",,OTHER,MT,232,Qualification,WONGSIRI Nikom (THA),TRAN Tuan Quynh (VIE),,,0 - 3,9:11 2:11 5:11,TRAN Tuan Quynh,2015
South East Asian Games Singapore 2015,2015-06-01,DINH Quang Linh,CHAITAT Chaisit,VIE,THA,3,0,"11,11,11|8,3,6",,OTHER,MT,232,Qualification,CHAITAT Chaisit (THA),DINH Quang Linh (VIE),,,0 - 3,8:11 3:11 6:11,DINH Quang Linh,2015
South East Asian Games Singapore 2015,2015-06-01,TRAN Tuan Quynh,TANVIRIYAVECHAKUL Padasak,VIE,THA,3,2,"8,11,11,7,11|11,9,6,11,7",,OTHER,MT,232,Qualification,TANVIRIYAVECHAKUL Padasak (THA),TRAN Tuan Quynh (VIE),,,2 - 3,11:8 9:11 6:11 11:7 7:11,TRAN Tuan Quynh,2015
South East Asian Games Singapore 2015,2015-06-01,SANTOSO Ficky,JACOLO Ryan Rodney,INA,PHI,3,0,"11,13,11|6,11,3",,OTHER,MT,232,Qualification,SANTOSO Ficky (INA),JACOLO Ryan Rodney (PHI),,,3 - 0,11:6 13:11 11:3,SANTOSO Ficky,2015
South East Asian Games Singapore 2015,2015-06-01,GONZALES Richard,MAULANA Gilang,PHI,INA,3,0,"11,11,13|7,9,11",,OTHER,MT,232,Qualification,MAULANA Gilang (INA),GONZALES Richard (PHI),,,0 - 3,7:11 9:11 11:13,GONZALES Richard,2015
South East Asian Games Singapore 2015,2015-06-01,HARURI Dahlan,VALLE Rodel,INA,PHI,3,1,"11,11,7,11|7,7,11,7",,OTHER,MT,232,Qualification,HARURI Dahlan (INA),VALLE Rodel (PHI),,,3 - 1,11:7 11:7 7:11 11:7,HARURI Dahlan,2015
South East Asian Games Singapore 2015,2015-06-01,SANTOSO Ficky,GONZALES Richard,INA,PHI,3,0,"11,11,11|8,4,7",,OTHER,MT,232,Qualification,SANTOSO Ficky (INA),GONZALES Richard (PHI),,,3 - 0,11:8 11:4 11:7,SANTOSO Ficky,2015
South East Asian Games Singapore 2015,2015-06-01,GONZALES Richard,WONGSIRI Nikom,PHI,THA,3,1,"10,11,11,12|12,6,9,10",,OTHER,MT,232,Qualification,GONZALES Richard (PHI),WONGSIRI Nikom (THA),,,3 - 1,10:12 11:6 11:9 12:10,GONZALES Richard,2015
South East Asian Games Singapore 2015,2015-06-01,CHAITAT Chaisit,VALLE Rodel,THA,PHI,3,1,"4,12,11,11|11,10,5,9",,OTHER,MT,232,Qualification,VALLE Rodel (PHI),CHAITAT Chaisit (THA),,,1 - 3,11:4 10:12 5:11 9:11,CHAITAT Chaisit,2015
South East Asian Games Singapore 2015,2015-06-01,TANVIRIYAVECHAKUL Padasak,GONZALES Richard,THA,PHI,3,1,"12,8,11,14|10,11,2,12",,OTHER,MT,232,Qualification,GONZALES Richard (PHI),TANVIRIYAVECHAKUL Padasak (THA),,,1 - 3,10:12 11:8 2:11 12:14,TANVIRIYAVECHAKUL Padasak,2015
South East Asian Games Singapore 2015,2015-06-01,NGUYEN Anh Tu,SOEUNG Tola,VIE,CAM,3,0,"11,11,11|3,5,8",,OTHER,MT,232,Qualification,NGUYEN Anh Tu (VIE),SOEUNG Tola (CAM),,,3 - 0,11:3 11:5 11:8,NGUYEN Anh Tu,2015
South East Asian Games Singapore 2015,2015-06-01,LE Tien Dat,LIM Sok Long,VIE,CAM,3,2,"5,8,13,11,11|11,11,11,8,5",,OTHER,MT,232,Qualification,LE Tien Dat (VIE),LIM Sok Long (CAM),,,3 - 2,5:11 8:11 13:11 11:8 11:5,LE Tien Dat,2015
South East Asian Games Singapore 2015,2015-06-01,DUONG Van Nam (1995),OEUNG Sroy Huor,VIE,CAM,3,2,"9,11,9,11,11|11,9,11,6,9",,OTHER,MT,232,Qualification,DUONG Van Nam (1995) (VIE),OEUNG Sroy Huor (CAM),,,3 - 2,9:11 11:9 9:11 11:6 11:9,DUONG Van Nam (1995),2015
South East Asian Games Singapore 2015,2015-06-01,PASSARA Pattaratorn,SARAK Soupring,THA,CAM,3,0,"11,11,11|7,1,3",,OTHER,MT,232,Qualification,SARAK Soupring (CAM),PASSARA Pattaratorn (THA),,,0 - 3,7:11 1:11 3:11,PASSARA Pattaratorn,2015
South East Asian Games Singapore 2015,2015-06-01,TANVIRIYAVECHAKUL Padasak,SOEUNG Tola,THA,CAM,3,0,"11,11,11|3,4,5",,OTHER,MT,232,Qualification,SOEUNG Tola (CAM),TANVIRIYAVECHAKUL Padasak (THA),,,0 - 3,3:11 4:11 5:11,TANVIRIYAVECHAKUL Padasak,2015
South East Asian Games Singapore 2015,2015-06-01,UDOMSILP Chanakarn,OEUNG Sroy Huor,THA,CAM,3,0,"11,11,11|7,4,7",,OTHER,MT,232,Qualification,OEUNG Sroy Huor (CAM),UDOMSILP Chanakarn (THA),,,0 - 3,7:11 4:11 7:11,UDOMSILP Chanakarn,2015
South East Asian Games Singapore 2015,2015-06-01,SANTOSO Ficky,NGUYEN Anh Tu,INA,VIE,3,1,"11,11,9,11|8,6,11,7",,OTHER,MT,232,Qualification,SANTOSO Ficky (INA),NGUYEN Anh Tu (VIE),,,3 - 1,11:8 11:6 9:11 11:7,SANTOSO Ficky,2015
South East Asian Games Singapore 2015,2015-06-01,TRAN Tuan Quynh,MAULANA Gilang,VIE,INA,3,0,"11,11,11|6,7,8",,OTHER,MT,232,Qualification,MAULANA Gilang (INA),TRAN Tuan Quynh (VIE),,,0 - 3,6:11 7:11 8:11,TRAN Tuan Quynh,2015
South East Asian Games Singapore 2015,2015-06-01,DINH Quang Linh,HARURI Dahlan,VIE,INA,3,0,"11,11,11|9,8,7",,OTHER,MT,232,Qualification,HARURI Dahlan (INA),DINH Quang Linh (VIE),,,0 - 3,9:11 8:11 7:11,DINH Quang Linh,2015
South East Asian Games Singapore 2015,2015-06-01,NGUYEN Anh Tu,VALLE Rodel,VIE,PHI,3,1,"11,11,8,11|9,6,11,8",,OTHER,MT,232,Qualification,NGUYEN Anh Tu (VIE),VALLE Rodel (PHI),,,3 - 1,11:9 11:6 8:11 11:8,NGUYEN Anh Tu,2015
South East Asian Games Singapore 2015,2015-06-01,GONZALES Richard,DINH Quang Linh,PHI,VIE,3,2,"11,11,4,9,12|3,3,11,11,10",,OTHER,MT,232,Qualification,DINH Quang Linh (VIE),GONZALES Richard (PHI),,,2 - 3,3:11 3:11 11:4 11:9 10:12,GONZALES Richard,2015
South East Asian Games Singapore 2015,2015-06-01,NGUYEN Anh Tu,JACOLO Ryan Rodney,VIE,PHI,3,0,"11,11,11|8,3,7",,OTHER,MT,232,Qualification,NGUYEN Anh Tu (VIE),JACOLO Ryan Rodney (PHI),,,3 - 0,11:8 11:3 11:7,NGUYEN Anh Tu,2015
South East Asian Games Singapore 2015,2015-06-01,HARURI Dahlan,LIM Sok Long,INA,CAM,3,1,"8,11,11,11|11,8,8,2",,OTHER,MT,232,Qualification,LIM Sok Long (CAM),HARURI Dahlan (INA),,,1 - 3,11:8 8:11 8:11 2:11,HARURI Dahlan,2015
South East Asian Games Singapore 2015,2015-06-01,MAULANA Gilang,NAY Saravey,INA,CAM,3,0,"11,11,11|8,9,0",,OTHER,MT,232,Qualification,NAY Saravey (CAM),MAULANA Gilang (INA),,,0 - 3,8:11 9:11 0:11,MAULANA Gilang,2015
South East Asian Games Singapore 2015,2015-06-01,RAMADHAN Gilang,OEUNG Sroy Huor,INA,CAM,3,0,"11,11,11|6,9,7",,OTHER,MT,232,Qualification,OEUNG Sroy Huor (CAM),RAMADHAN Gilang (INA),,,0 - 3,6:11 9:11 7:11,RAMADHAN Gilang,2015
South East Asian Games Singapore 2015,2015-06-01,LI Hu,SANTOSO Ficky,SGP,INA,3,0,"11,11,11|1,6,5",,OTHER,MT,232,Main Draw,LI Hu (SGP),SANTOSO Ficky (INA),,,3 - 0,11:1 11:6 11:5,LI Hu,2015
South East Asian Games Singapore 2015,2015-06-01,CHEW Clarence,HARURI Dahlan,SGP,INA,3,1,"10,11,11,11|12,7,8,3",,OTHER,MT,232,Main Draw,CHEW Clarence (SGP),HARURI Dahlan (INA),,,3 - 1,10:12 11:7 11:8 11:3,CHEW Clarence,2015
South East Asian Games Singapore 2015,2015-06-01,TRAN Tuan Quynh,LEONG Chee Feng,VIE,MAS,3,0,"11,17,11|8,15,2",,OTHER,MT,232,Main Draw,TRAN Tuan Quynh (VIE),LEONG Chee Feng (MAS),,,3 - 0,11:8 17:15 11:2,TRAN Tuan Quynh,2015
South East Asian Games Singapore 2015,2015-06-01,IBRAHIM Muhd Shakirin,DINH Quang Linh,MAS,VIE,3,0,"11,11,11|5,4,9",,OTHER,MT,232,Main Draw,DINH Quang Linh (VIE),IBRAHIM Muhd Shakirin (MAS),,,0 - 3,5:11 4:11 9:11,IBRAHIM Muhd Shakirin,2015
South East Asian Games Singapore 2015,2015-06-01,NGUYEN Anh Tu,HAIQAL Muhamad Ashraf,VIE,MAS,3,1,"7,11,11,11|11,4,8,6",,OTHER,MT,232,Main Draw,NGUYEN Anh Tu (VIE),HAIQAL Muhamad Ashraf (MAS),,,3 - 1,7:11 11:4 11:8 11:6,NGUYEN Anh Tu,2015
South East Asian Games Singapore 2015,2015-06-01,TRAN Tuan Quynh,IBRAHIM Muhd Shakirin,VIE,MAS,3,1,"13,11,11,11|15,2,9,6",,OTHER,MT,232,Main Draw,TRAN Tuan Quynh (VIE),IBRAHIM Muhd Shakirin (MAS),,,3 - 1,13:15 11:2 11:9 11:6,TRAN Tuan Quynh,2015
South East Asian Games Singapore 2015,2015-06-01,TRAN Tuan Quynh,LI Hu,VIE,SGP,3,1,"11,11,6,12|7,4,11,10",,OTHER,MT,232,Main Draw,TRAN Tuan Quynh (VIE),LI Hu (SGP),,,3 - 1,11:7 11:4 6:11 12:10,TRAN Tuan Quynh,2015
South East Asian Games Singapore 2015,2015-06-01,GAO Ning,NGUYEN Anh Tu,SGP,VIE,3,0,"11,11,11|9,4,8",,OTHER,MT,232,Main Draw,NGUYEN Anh Tu (VIE),GAO Ning (SGP),,,0 - 3,9:11 4:11 8:11,GAO Ning,2015
South East Asian Games Singapore 2015,2015-06-01,CHEW Clarence,DINH Quang Linh,SGP,VIE,3,0,"11,11,11|7,4,7",,OTHER,MT,232,Main Draw,DINH Quang Linh (VIE),CHEW Clarence (SGP),,,0 - 3,7:11 4:11 7:11,CHEW Clarence,2015
South East Asian Games Singapore 2015,2015-06-01,GAO Ning,TRAN Tuan Quynh,SGP,VIE,3,1,"11,11,6,11|5,6,11,9",,OTHER,MT,232,Main Draw,TRAN Tuan Quynh (VIE),GAO Ning (SGP),,,1 - 3,5:11 6:11 11:6 9:11,GAO Ning,2015
ITTF Latin America Cup Havana 2015,2015-05-29,GUI Lin,BRITO Eva,BRA,DOM,4,1,"11,7,11,11,11|7,11,4,8,5",,OTHER,WS,320,Qualification,GUI Lin (BRA),BRITO Eva (DOM),,,4 - 1,11:7 7:11 11:4 11:8 11:5,GUI Lin,2015
ITTF Latin America Cup Havana 2015,2015-05-29,GUI Lin,CODINA Ana,BRA,ARG,4,1,"11,9,11,12,13|9,11,7,10,11",,OTHER,WS,320,Qualification,GUI Lin (BRA),CODINA Ana (ARG),,,4 - 1,11:9 9:11 11:7 12:10 13:11,GUI Lin,2015
ITTF Latin America Cup Havana 2015,2015-05-29,CODINA Ana,BRITO Eva,ARG,DOM,4,2,"11,11,10,18,3,11|9,9,12,16,11,5",,OTHER,WS,320,Qualification,CODINA Ana (ARG),BRITO Eva (DOM),,,4 - 2,11:9 11:9 10:12 18:16 3:11 11:5,CODINA Ana,2015
ITTF Latin America Cup Havana 2015,2015-05-29,KUMAHARA Luca,CASTILLO Lisi,BRA,CUB,4,0,"11,11,11,11|5,6,5,9",,OTHER,WS,320,Qualification,KUMAHARA Luca (BRA),CASTILLO Lisi (CUB),,,4 - 0,11:5 11:6 11:5 11:9,KUMAHARA Luca,2015
ITTF Latin America Cup Havana 2015,2015-05-29,KUMAHARA Luca,MEDINA Paula,BRA,COL,4,3,"9,11,6,11,11,8,11|11,4,11,9,2,11,8",,OTHER,WS,320,Qualification,KUMAHARA Luca (BRA),MEDINA Paula (COL),,,4 - 3,9:11 11:4 6:11 11:9 11:2 8:11 11:8,KUMAHARA Luca,2015
ITTF Latin America Cup Havana 2015,2015-05-29,CASTILLO Lisi,MEDINA Paula,CUB,COL,4,2,"11,10,11,7,11,11|7,12,5,11,2,7",,OTHER,WS,320,Qualification,MEDINA Paula (COL),CASTILLO Lisi (CUB),,,2 - 4,7:11 12:10 5:11 11:7 2:11 7:11,CASTILLO Lisi,2015
ITTF Latin America Cup Havana 2015,2015-05-29,SILVA Ligia,JIMENEZ Leisy,BRA,CUB,4,1,"8,12,11,11,11|11,10,6,3,4",,OTHER,WS,320,Qualification,SILVA Ligia (BRA),JIMENEZ Leisy (CUB),,,4 - 1,8:11 12:10 11:6 11:3 11:4,SILVA Ligia,2015
ITTF Latin America Cup Havana 2015,2015-05-29,SILVA Ligia,VEGA Paulina,BRA,CHI,4,1,"11,10,11,11,11|5,12,4,7,4",,OTHER,WS,320,Qualification,SILVA Ligia (BRA),VEGA Paulina (CHI),,,4 - 1,11:5 10:12 11:4 11:7 11:4,SILVA Ligia,2015
ITTF Latin America Cup Havana 2015,2015-05-29,VEGA Paulina,JIMENEZ Leisy,CHI,CUB,4,3,"11,8,11,5,9,11,11|6,11,7,11,11,3,9",,OTHER,WS,320,Qualification,VEGA Paulina (CHI),JIMENEZ Leisy (CUB),,,4 - 3,11:6 8:11 11:7 5:11 9:11 11:3 11:9,VEGA Paulina,2015
ITTF Latin America Cup Havana 2015,2015-05-29,DIAZ Adriana,ESTRADA Andrea,PUR,GUA,4,2,"11,10,9,11,11,11|5,12,11,3,5,5",,OTHER,WS,320,Qualification,DIAZ Adriana (PUR),ESTRADA Andrea (GUA),,,4 - 2,11:5 10:12 9:11 11:3 11:5 11:5,DIAZ Adriana,2015
ITTF Latin America Cup Havana 2015,2015-05-29,RUANO Lady,DIAZ Adriana,COL,PUR,4,3,"5,12,11,13,5,8,11|11,10,9,11,11,11,5",,OTHER,WS,320,Qualification,DIAZ Adriana (PUR),RUANO Lady (COL),,,3 - 4,11:5 10:12 9:11 11:13 11:5 11:8 5:11,RUANO Lady,2015
ITTF Latin America Cup Havana 2015,2015-05-29,RUANO Lady,ESTRADA Andrea,COL,GUA,4,0,"11,11,11,11|5,5,8,5",,OTHER,WS,320,Qualification,RUANO Lady (COL),ESTRADA Andrea (GUA),,,4 - 0,11:5 11:5 11:8 11:5,RUANO Lady,2015
ITTF Latin America Cup Havana 2015,2015-05-29,TSUBOI Gustavo,CAMPOS Jorge,BRA,CUB,4,1,"11,13,12,9,11|8,11,10,11,7",,OTHER,MS,320,Qualification,TSUBOI Gustavo (BRA),CAMPOS Jorge (CUB),,,4 - 1,11:8 13:11 12:10 9:11 11:7,TSUBOI Gustavo,2015
ITTF Latin America Cup Havana 2015,2015-05-29,TSUBOI Gustavo,MINO Alberto,BRA,ECU,4,1,"11,11,11,4,11|6,8,9,11,7",,OTHER,MS,320,Qualification,TSUBOI Gustavo (BRA),MINO Alberto (ECU),,,4 - 1,11:6 11:8 11:9 4:11 11:7,TSUBOI Gustavo,2015
ITTF Latin America Cup Havana 2015,2015-05-29,MINO Alberto,CAMPOS Jorge,ECU,CUB,4,0,"11,11,11,13|9,9,6,11",,OTHER,MS,320,Qualification,MINO Alberto (ECU),CAMPOS Jorge (CUB),,,4 - 0,11:9 11:9 11:6 13:11,MINO Alberto,2015
ITTF Latin America Cup Havana 2015,2015-05-29,CALDERANO Hugo,GONZALEZ Daniel,BRA,PUR,4,2,"11,7,7,11,11,13|6,11,11,8,4,11",,OTHER,MS,320,Qualification,CALDERANO Hugo (BRA),GONZALEZ Daniel (PUR),,,4 - 2,11:6 7:11 7:11 11:8 11:4 13:11,CALDERANO Hugo,2015
ITTF Latin America Cup Havana 2015,2015-05-29,CALDERANO Hugo,PEREIRA Andy,BRA,CUB,4,1,"11,11,9,11,12|3,7,11,9,10",,OTHER,MS,320,Qualification,CALDERANO Hugo (BRA),PEREIRA Andy (CUB),,,4 - 1,11:3 11:7 9:11 11:9 12:10,CALDERANO Hugo,2015
ITTF Latin America Cup Havana 2015,2015-05-29,PEREIRA Andy,GONZALEZ Daniel,CUB,PUR,4,1,"9,11,11,11,11|11,6,3,7,4",,OTHER,MS,320,Qualification,PEREIRA Andy (CUB),GONZALEZ Daniel (PUR),,,4 - 1,9:11 11:6 11:3 11:7 11:4,PEREIRA Andy,2015
ITTF Latin America Cup Havana 2015,2015-05-29,AFANADOR Brian,MATSUMOTO Cazuo,PUR,BRA,4,2,"10,11,8,15,11,11|12,6,11,13,6,9",,OTHER,MS,320,Qualification,MATSUMOTO Cazuo (BRA),AFANADOR Brian (PUR),,,2 - 4,12:10 6:11 11:8 13:15 6:11 9:11,AFANADOR Brian,2015
ITTF Latin America Cup Havana 2015,2015-05-29,MATSUMOTO Cazuo,AGUIRRE Marcelo,BRA,PAR,4,1,"11,11,11,11,11|3,4,6,13,7",,OTHER,MS,320,Qualification,MATSUMOTO Cazuo (BRA),AGUIRRE Marcelo (PAR),,,4 - 1,11:3 11:4 11:6 11:13 11:7,MATSUMOTO Cazuo,2015
ITTF Latin America Cup Havana 2015,2015-05-29,AGUIRRE Marcelo,AFANADOR Brian,PAR,PUR,4,3,"6,5,8,11,11,11,11|11,11,11,7,5,9,7",,OTHER,MS,320,Qualification,AGUIRRE Marcelo (PAR),AFANADOR Brian (PUR),,,4 - 3,6:11 5:11 8:11 11:7 11:5 11:9 11:7,AGUIRRE Marcelo,2015
ITTF Latin America Cup Havana 2015,2015-05-29,MADRID Marcos,RAMIREZ Jose Miguel,MEX,GUA,4,1,"11,13,9,11,12|9,11,11,6,10",,OTHER,MS,320,Qualification,MADRID Marcos (MEX),RAMIREZ Jose Miguel (GUA),,,4 - 1,11:9 13:11 9:11 11:6 12:10,MADRID Marcos,2015
ITTF Latin America Cup Havana 2015,2015-05-29,MADRID Marcos,ALTO Gaston,MEX,ARG,4,1,"7,11,11,12,11|11,4,7,10,5",,OTHER,MS,320,Qualification,MADRID Marcos (MEX),ALTO Gaston (ARG),,,4 - 1,7:11 11:4 11:7 12:10 11:5,MADRID Marcos,2015
ITTF Latin America Cup Havana 2015,2015-05-29,ALTO Gaston,RAMIREZ Jose Miguel,ARG,GUA,4,1,"11,6,11,11,11|6,11,5,7,8",,OTHER,MS,320,Qualification,ALTO Gaston (ARG),RAMIREZ Jose Miguel (GUA),,,4 - 1,11:6 6:11 11:5 11:7 11:8,ALTO Gaston,2015
ITTF Latin America Cup Havana 2015,2015-05-29,GUI Lin,CASTILLO Lisi,BRA,CUB,4,0,"11,11,12,11|7,8,10,6",QuarterFinal,OTHER,WS,320,Main Draw,GUI Lin (BRA),CASTILLO Lisi (CUB),,,4 - 0,11:7 11:8 12:10 11:6,GUI Lin,2015
ITTF Latin America Cup Havana 2015,2015-05-29,RUANO Lady,VEGA Paulina,COL,CHI,4,0,"11,11,11,11|4,8,7,7",QuarterFinal,OTHER,WS,320,Main Draw,VEGA Paulina (CHI),RUANO Lady (COL),,,0 - 4,4:11 8:11 7:11 7:11,RUANO Lady,2015
ITTF Latin America Cup Havana 2015,2015-05-29,SILVA Ligia,CODINA Ana,BRA,ARG,4,1,"6,12,11,11,11|11,10,7,4,5",QuarterFinal,OTHER,WS,320,Main Draw,SILVA Ligia (BRA),CODINA Ana (ARG),,,4 - 1,6:11 12:10 11:7 11:4 11:5,SILVA Ligia,2015
ITTF Latin America Cup Havana 2015,2015-05-29,KUMAHARA Luca,DIAZ Adriana,BRA,PUR,4,2,"8,11,11,11,14,11|11,13,7,4,12,4",QuarterFinal,OTHER,WS,320,Main Draw,DIAZ Adriana (PUR),KUMAHARA Luca (BRA),,,2 - 4,11:8 13:11 7:11 4:11 12:14 4:11,KUMAHARA Luca,2015
ITTF Latin America Cup Havana 2015,2015-05-29,GUI Lin,RUANO Lady,BRA,COL,4,0,"11,11,11,11|4,7,7,8",SemiFinal,OTHER,WS,320,Main Draw,GUI Lin (BRA),RUANO Lady (COL),,,4 - 0,11:4 11:7 11:7 11:8,GUI Lin,2015
ITTF Latin America Cup Havana 2015,2015-05-29,KUMAHARA Luca,SILVA Ligia,BRA,BRA,4,1,"10,11,11,11,12|12,4,5,4,10",SemiFinal,OTHER,WS,320,Main Draw,SILVA Ligia (BRA),KUMAHARA Luca (BRA),,,1 - 4,12:10 4:11 5:11 4:11 10:12,KUMAHARA Luca,2015
